1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-476685,-449041,-435681,-413065,-390683,-368534,-385734,-322679,-348979,-407346,-272835,-206566,-259006,-182787,-144118,-133926,-112147,-92795,-162659,-143774,-216484,-198065,-129177,-189199,-171479,-250401,-233148,-226287,-262290,-135028,-66660,-50573,9918,25539,20269,35424,-62599,-40241,-8759,88404,102393,116149,202635,253229,276015,221303,198504,307345,304302,276439,195050,270664,281855,336396,308146,317200,327458,237742,145027,154586,190522,92789,66410,75036,190628,198788,164226,60871,-41690,-34463,42348,-2776,50529,56824,17660,87099,87673,5658,10788,15684,44706,133445,251688
-475971,-408277,-384728,-361420,-438129,-415301,-392714,-416252,-497453,-475586,-455429,-434043,-412897,-290154,-159589,-191921,-92648,-21841,40492,-1111,18112,100133,118876,137379,155641,173663,83575,-17037,264,-83844,-74644,-46013,-29673,-13573,61795,77414,92793,109186,90006,104664,119081,230831,244768,374574,276310,313692,255450,152684,165179,136546,43542,55317,34861,161517,104321,91950,33523,43856,77068,-14013,76937,86309,150042,168693,177344,179523,126194,243031,308069,315518,304507,311475,357484,453227,443509,374180,379947,487791,470336,475382,480188,548155,605108
-534584,-528545,-384655,-352419,-328665,-265133,-241874,-218863,-196099,-173582,-159472,-82383,-62807,-38629,-17349,3445,-13759,83475,103764,123807,143601,163149,181276,200328,96358,142519,160829,178892,196708,303993,321314,338387,247525,275486,291816,297264,242436,164130,215661,299656,314502,359874,295339,366640,439151,471878,485240,545979,592039,604658,647688,659812,756332,683306,694688,705823,658625,653969,664362,756378,790622,720748,828831,923122,980604,989264,1048775,995118,1003036,1049270,1173155,1235900,1242828,1187027,1296377,1208979,1214917,1318025,1267612,1256227,1334382,1348621,1353075
-421922,-313453,-404716,-310396,-373497,-349312,-436150,-412475,-289601,-266434,-242744,-220087,-304283,-282134,-185969,-164330,-142945,-137589,-231182,-210561,-156697,-136586,-116729,-215256,-162977,-129540,-110701,-92117,15884,33959,51780,69346,86657,16225,-75026,-58478,-83934,-67895,-52111,-85149,30075,45095,4366,122246,114446,240094,144926,111934,21107,37038,49767,-39266,-27046,-91245,11839,-16011,-85837,-74890,-97776,-8161,-112087,-102158,-92484,5035,6394,-71499,-62843,6501,87005,94897,50386,57769,105017,56709,63328,-39944,-33834,-136036,-130436,-40921,-22273,-72983,-35413
-473828,-536717,-558583,-477514,-387104,-362240,-394851,-316161,-292083,-188836,-165281,-146779,-251169,-214341,-191833,-169586,-277739,-370276,-282336,-376892,-355954,-335278,-314864,-319443,-301961,-338849,-308133,-335412,-253214,-119861,-101540,-83482,-178018,-263408,-334848,-322338,-253161,-236672,-220446,-250796,-235093,-187797,-209256,-69808,-36972,24362,10929,24801,-10034,-115100,-102014,-144384,-178876,-166575,-60404,-124816,-105521,-94267,-32086,-19837,97655,234883,243737,255717,265139,227735,178561,202216,210591,218704,356202,369226,376554,304887,311692,318235,282418,255658,157393,67475,72710,77683,82394
-473114,-446496,-427676,-401596,-246029,-220487,-242697,-94733,-176144,-30323,78741,-18152,-107860,-84468,-52872,-31318,-56343,-61715,-72080,-50302,-28793,97667,118638,208147,149982,170147,190043,209670,150187,260237,279058,297610,315892,251820,269565,191550,136453,77050,93720,177442,248653,138402,198799,251285,177391,182741,197260,199369,308154,321866,335309,236408,301757,314394,342262,262214,240738,337566,327043,260135,270889,390127,394385,404333,498978,493557,562517,660446,552350,632446,640512,767184,774712,758495,838891,749258,755711,761894,888552,809387,891071,764255,639754
-346509,-232544,-74107,-47334,-13890,147907,173852,156385,266174,266585,213429,197538,262195,190527,267999,267422,290607,256950,279583,331215,296896,318700,340229,361482,382458,403159,309039,365016,384889,534224,553545,572589,719678,728621,746837,852655,870319,887708,904820,999852,1128206,1227677,1243686,1233313,1212261,1252169,1344729,1285522,1349296,1409517,1543723,1453037,1414226,1291388,1336771,1349191,1227212,1239080,1250673,1296822,1310695,1396622,1407110,1395932,1399719,1535111,1544495,1553183,1562016,1671187,1679467,1687471,1746542,1661809,1785367,1682330,1727595,1817024,1827134,1782615,1788135,1702191,1745104
-471685,-534276,-613766,-652547,-625365,-598466,-571850,-649828,-724100,-740082,-714599,-778118,-612496,-506977,-496535,-600711,-539912,-477787,-454568,-477291,-335203,-248899,-226813,-239761,-218242,-197005,-226624,-205954,-291834,-370956,-432968,-485230,-567348,-548377,-625981,-607576,-685452,-667614,-650059,-632786,-670971,-652501,-636079,-625490,-558536,-439713,-425186,-516422,-589879,-575439,-561281,-443433,-409420,-396112,-383087,-370345,-378557,-327014,-315121,-418183,-521565,-434182,-423422,-548439,-556589,-546679,-537052,-527708,-645112,-528946,-486705,-602807,-602756,-595111,-577258,-487625,-620064,-613552,-539217,-653142,-601034,-626933,-621837
-446119,-422493,-302895,-337849,-309980,-282403,-232499,-205501,-178795,-152378,-82073,1137,26683,19634,-39792,-142900,-84668,-60573,72459,86541,-14321,94228,116871,65713,222521,244293,184211,293809,314710,214674,330925,294433,314173,333623,352782,311409,329337,234771,239234,256942,274360,423129,439966,456513,479114,488372,504047,505856,380397,424772,439286,533953,547887,597102,666116,679179,547589,560072,521375,593638,556513,627969,590551,691023,615332,625492,654333,710120,843506,852505,923120,931539,995649,989658,997205,1004463,1093029,1099705,1209448,1265059,1270865,1276381,1281606
-602391,-656765,-519813,-355375,-329979,-313752,-152390,-40743,-17150,78433,124075,124725,99318,125195,222945,284205,352390,396241,566707,590799,740976,631656,630459,692064,602009,546885,568895,467547,469991,479656,541374,561897,582123,624346,643976,633349,652384,671123,689564,576847,673004,690552,707804,724758,741414,860218,964806,980570,996037,875455,834613,849187,863464,835137,848819,908654,921741,934531,876899,755014,805627,928359,1046525,1170694,1181402,1280395,1290508,1300324,1293023,1441208,1423852,1312975,1299983,1289706,1297440,1355543,1223662,1260182,1137026,1176291,1265322,1267194,1272548
-361957,-336932,-309183,-321702,-294520,-267621,-136328,-109995,16975,42742,-38951,-127416,-145544,-204307,-179957,-155889,-56263,-107080,-83862,-25758,-3106,8779,11831,33633,55153,76389,58694,120225,227652,314538,374597,367981,248482,267453,286141,440671,406824,424663,556400,556869,696739,713444,827271,870029,885886,901459,915766,967641,1000651,1086051,962391,976265,996522,1009830,1022855,1035597,970326,1036979,1048872,1117705,1204435,1215478,1226237,1317107,1362545,1343119,1358446,1367790,1376851,1470953,1361977,1370188,1267783,1275428,1282790,1180841,1066103,1037626,1043856,1152415,1103089,1147988,1153085
-400920,-374302,-455552,-327400,-301589,-374319,-380137,-315668,-159878,-135411,-28343,-4414,53372,191196,135771,135381,157965,258797,280844,319863,258849,280089,181769,119753,253361,273526,293422,188935,208293,211844,145757,138607,156890,103226,175020,270556,221992,238930,267203,283604,299736,307886,323480,338805,317700,435076,449595,463844,533397,547109,468895,485063,497968,598163,660986,615577,627407,638968,650261,661284,672039,571652,581869,638039,605304,581411,681435,564099,572702,540536,545110,552907,606920,617883,604136,657051,663504,669688,675603,553452,445919,451027,588796
-376954,-387534,-458704,-519805,-495365,-471180,-402795,-442899,-419477,-396311,-373399,-446698,-319989,-235461,-243404,-220544,-83994,-71010,-50134,86097,106463,42636,127581,147183,210908,227780,244680,263264,275996,294071,197373,312044,435432,546812,460803,510469,526762,542801,648988,664517,766393,680540,789365,895961,840806,823606,907772,1012354,978831,1081262,1055859,1068334,1105284,1117249,1128960,1018674,1029876,1040823,1081303,1119558,1129741,1114557,1124231,1026190,1064425,969527,978182,1078103,1086250,1214437,1306714,1286856,1293985,1347922,1438323,1508703,1514813,1520668,1526269,1551211,1549741,1619102,1623684
-475971,-452182,-438937,-423486,-497946,-475118,-498555,-465751,-443644,-494413,-472786,-451400,-430255,-365317,-344652,-435819,-534044,-433999,-423404,-403940,-399538,-310060,-371981,-421496,-480908,-462886,-367442,-391016,-373715,-469594,-562779,-546199,-529859,-574078,-570874,-545402,-493573,-510229,-495330,-395370,-380953,-323327,-403474,-389777,-480925,-411222,-456900,-517552,-582712,-570457,-558443,-492687,-481153,-416301,-405248,-512298,-554070,-537729,-598745,-471622,-525664,-483909,-389488,-380597,-432520,-504628,-398896,-370023,-363010,-381790,-391184,-384216,-314373,-290893,-284645,-278638,-319832,-323739,-364997,-359951,-301778,-212651,-310645
-477399,-421692,-438934,-417011,-395314,-473741,-452496,-431478,-471351,-485763,-404037,-383922,-416871,-284844,-176136,-132191,-164194,-145436,-126903,-133603,-61678,-43824,-26195,102204,95506,209085,282143,298642,222479,138535,225781,241376,226916,203043,235196,148203,240116,159602,114080,122183,135743,212963,226072,238954,251611,337144,353880,476328,488080,592603,577381,588455,702518,814631,929501,999557,1009501,956252,1068075,1056433,1065473,1026781,973789,1038556,1046693,1002667,1010351,1017810,1039634,1046640,1092678,1099232,1105560,1003412,1009288,1014938,968618,984599,989571,994317,1010685,951253,892955
-442718,-452948,-432199,-322811,-326759,-311723,-291821,-174066,-154588,-193402,-174347,-159047,-202648,-184228,-210162,-192166,-211390,-193817,-176456,-210640,-264509,-217652,-263244,-276650,-259524,-243645,-227978,-212522,-118631,-46644,-31823,-92494,-171357,-157172,-143198,-129436,-171036,-176335,-163209,-117906,-183508,-250872,-235455,-223387,-211530,-199885,-188452,-146855,-135845,-84831,-105309,-94935,-182751,-172800,-163061,-199867,-169970,-124953,-156865,-158370,-149901,-229236,-221190,-277460,-269838,-361607,-255779,-248792,-149880,-51260,-44909,14668,20597,46373,-31284,-82642,-77561,-72691,-160013,-155567,-190281,-180777,-176966
-393225,-310757,-291408,-308721,-288748,-269992,-251433,-233071,-214907,-145014,-127245,-63582,-46207,28015,44995,61777,78361,41291,52351,68344,122715,58473,92617,107820,211297,204721,219332,251129,261670,275688,211652,171704,185130,153318,224610,237444,250080,268623,368584,345203,277074,251188,262639,273893,284949,230251,145152,182147,192413,202483,212355,163787,173264,182544,126789,85780,39948,-31243,-22951,30055,87606,55980,84338,91643,153501,160412,167125,127038,42580,48700,54623,8387,13916,16473,53849,27624,32362,92604,96947,95022,98971,121117,77637
-467099,-498511,-420458,-402693,-385110,-367711,-342478,-325445,-252851,-236184,-231788,-236148,-220031,-236900,-199219,-259792,-286052,-270851,-266571,-251736,-312963,-298494,-284208,-277884,-263965,-285176,-229204,-283366,-270179,-335119,-309966,-330328,-342481,-421770,-496957,-394947,-383226,-290921,-285661,-298288,-373318,-416119,-335919,-356221,-415900,-322611,-312720,-303013,-293490,-215446,-147461,-103434,-11888,32626,67468,75710,83769,102029,144513,218406,165704,247572,254532,261308,267902,219726,312419,342610,284475,330970,249629,338503,425470,477812,565970,586168,590563,536483,540512,544358,548021,551501,610433
-556610,-539892,-591523,-642639,-626428,-610386,-665595,-649891,-582469,-505938,-503964,-496430,-500015,-545391,-537294,-501252,-487067,-389800,-407894,-394216,-422837,-409497,-419994,-460167,-377824,-365159,-352663,-340336,-329032,-317043,-305222,-272076,-260593,-317897,-306752,-283686,-272452,-189836,-170249,-111271,-151366,-68548,3212,12837,22294,31581,40700,-18479,11674,68374,45654,20776,-50408,-42471,-39779,24034,-21409,-25146,-36245,-29321,-22567,64244,70661,76909,19967,-7396,-20064,-14491,-25731,62469,101744,133580,138308,127044,181301,139620,88773,119212,135343,138889,141446,144655,112119
-547716,-607672,-598917,-527510,-578027,-563342,-490227,-475380,-393189,-407421,-385651,-306300,-222909,-209460,-178144,-210654,-151146,-138316,-92394,-148884,-136517,-98731,-68064,-81222,-69474,-1483,23565,34849,14291,25267,63389,88781,99292,65784,21037,19446,-39328,-29589,31613,3118,65809,60904,43169,22115,30771,39273,47620,55813,63851,71734,79463,146136,141297,148562,155673,211156,257793,295029,301522,237420,241398,193433,220446,245250,281059,286469,291725,296826,272734,273454,278092,282574,223604,292775,320573,324437,328147,285981,227623,230869,242379,245316,248099
-498097,-428917,-449709,-385066,-359051,-348338,-377108,-412983,-400076,-440230,-382407,-418450,-468788,-433806,-421741,-448809,-437025,-378672,-367168,-355805,-326319,-315235,-329251,-349299,-351533,-367460,-401727,-422592,-421837,-362220,-360284,-350604,-384689,-331946,-322686,-265266,-320633,-311795,-288949,-280391,-268434,-260156,-252019,-259350,-251494,-243778,-232622,-286694,-279399,-272244,-318796,-311921,-305187,-321009,-374338,-401818,-413764,-420005,-414113,-439831,-447914,-497892,-518330,-498536,-493486,-445847,-441077,-436447,-426734,-422385,-464494,-406819,-402891,-399103,-330529,-327021,-340959,-337732,-352490,-349544,-362551,-359885,-387100
-444020,-438473,-382634,-370411,-323168,-311197,-299352,-275635,-202281,-156565,-145225,-93551,-123950,-112988,-95639,-73736,-98188,-87730,-77397,-78760,-43088,-10821,-12608,-2906,22345,77519,95924,51278,21371,30318,87225,53041,61610,46198,-1440,33018,12718,20656,63778,67745,75305,78161,59093,66275,54597,62119,68923,123594,130146,136573,142873,113416,119465,125387,131183,86847,147858,213268,264267,227990,284427,292064,353673,358335,380970,412860,465462,469621,519770,557827,571161,574815,518885,522287,573905,515680,486660,450632,409868,388649,346127,315966,303720
-479932,-460065,-440399,-419122,-399856,-365166,-354919,-336256,-317794,-299532,-368014,-435269,-417609,-411802,-440592,-423534,-406677,-298114,-189518,-109808,-161112,-145259,-129606,-51882,27257,50491,155020,72257,12416,-18009,-3962,2360,-9963,3482,-78122,-12845,80392,93035,110586,122827,134868,146708,158347,72210,54598,71148,81985,2205,-56342,43723,74984,111588,121221,130653,139884,58643,67473,157934,184038,137368,220295,228122,290737,326665,333890,340913,280498,287120,247612,191606,162340,75281,116261,184739,189956,249849,329519,304225,228530,256052,244877,233116,236728
-510733,-518464,-515828,-518992,-516409,-519313,-527223,-524721,-522246,-530474,-528052,-517078,-514711,-520618,-514226,-511940,-501083,-500345,-509554,-514333,-514878,-501477,-499379,-497307,-491875,-491848,-489858,-485010,-483636,-471394,-458115,-445719,-431951,-430149,-430613,-440667,-438945,-432065,-430397,-415469,-413855,-412267,-400648,-394551,-382313,-387060,-385607,-384181,-382782,-381410,-388636,-398781,-397490,-396225,-393419,-392208,-397076,-387835,-393613,-387490,-393341,-379169,-370496,-369501,-368532,-374263,-373348,-372460,-359197,-354265,-350377,-343481,-332134,-324164,-323464,-327635,-339914,-350704,-350112,-356397,-354328,-353817,-363909
-386063,-262271,-241547,-263546,-138200,-198924,-179047,-113410,-185628,-241703,-228302,-203314,-184705,-166308,-44746,-30736,-41330,-86366,-81473,-64344,-137008,-83994,26596,-61732,-45661,-29801,-14152,-97511,-82162,-67148,-80719,-123201,-108821,-150907,-138348,-124602,-207651,-239597,-331460,-327890,-380945,-389586,-377321,-365268,-353426,-425032,-491504,-585885,-531256,-601077,-518599,-508237,-498087,-590955,-551379,-541863,-636409,-527302,-518421,-509751,-501292,-525480,-571637,-563812,-606487,-526049,-598980,-526988,-456224,-546206,-478756,-501793,-495872,-490162,-484664,-515673,-483226,-583959,-579307,-617226,-621265,-623723,-660721
-500097,-499950,-499256,-499198,-499055,-498914,-498774,-498028,-497697,-497947,-497942,-497985,-498001,-497480,-497352,-497587,-497462,-498038,-498076,-497553,-497434,-497317,-497201,-497740,-497628,-497516,-497406,-497298,-497191,-496868,-497232,-496949,-497036,-496905,-496108,-495928,-496049,-495909,-495817,-495726,-495207,-494580,-495235,-495367,-495284,-495202,-495142,-494354,-494620,-494998,-495610,-496045,-495974,-495755,-495094,-495275,-494858,-494794,-495252,-495192,-495267,-495209,-494748,-494080,-494123,-493596,-493545,-493496,-493122,-492463,-492304,-492647,-493243,-493203,-493164,-492406,-492371,-491759,-491726,-491127,-491098,-491069,-491043
-459465,-434112,-423645,-398805,-374221,-385698,-404973,-381157,-309990,-164394,-242731,-323206,-273704,-287472,-265448,-243681,-180126,-152383,-131384,-110641,-90154,-132235,-158677,-99964,-80501,-130691,-145732,-127038,-86436,-65250,-47324,-29654,-12240,122595,88497,113290,31658,117800,133677,149299,164664,128960,186443,273381,396616,410701,425073,438645,451962,465022,385915,398463,443997,456033,458540,470063,413085,421492,409633,420133,430376,440364,450095,554970,564190,516959,645189,653639,661834,666891,612092,619519,597190,688546,568582,574985,581131,663977,669611,701862,706984,738372,787376
-477271,-532533,-482027,-432588,-435778,-414185,-478284,-374651,-446036,-431844,-411388,-500051,-480049,-490388,-470841,-469022,-548305,-611267,-592629,-574219,-483429,-361699,-268111,-174229,-168443,-79996,-63177,-46585,-142739,-200131,-230017,-160535,-53223,-142199,-80002,-65228,-67124,31523,5600,131579,145216,67221,92938,105894,118622,139598,114247,126293,108692,120284,116206,200070,199512,99195,100661,30272,133176,207363,323538,315619,324711,333575,317980,326389,368653,420673,428401,435902,443175,501959,599286,549200,634736,753007,793333,799015,710989,730704,735704,740477,816629,712553,716644
-459393,-448856,-403751,-393427,-375851,-365740,-355735,-365760,-397684,-369931,-407307,-387326,-377960,-368700,-378338,-412536,-430701,-421867,-413139,-404518,-376379,-367971,-359669,-399915,-386700,-366708,-394508,-382380,-340588,-351012,-367189,-319060,-311823,-304692,-297667,-252486,-245674,-244484,-262591,-245232,-236093,-229428,-223255,-217188,-240016,-232772,-223903,-218262,-166827,-161399,-130524,-113579,-108470,-103468,-98572,-78486,-51034,-75108,-70638,-95528,-108257,-93030,-88986,-85048,-126869,-174097,-183157,-154383,-150977,-185358,-130909,-127822,-171587,-182910,-180143,-177482,-176598,-161510,-128482,-126247,-76873,-71366,-116954
-497832,-493353,-471818,-467429,-470912,-466614,-462361,-458879,-444839,-452001,-447929,-460694,-466083,-462146,-453005,-453722,-468113,-464357,-447877,-466000,-465395,-475302,-484443,-478607,-469232,-468669,-463005,-459702,-441563,-435242,-433868,-421466,-440407,-445636,-430769,-427828,-412188,-409338,-417242,-418856,-434235,-451557,-449297,-446718,-444184,-460299,-457855,-443589,-441236,-438929,-449570,-430485,-426638,-424512,-426122,-424086,-419258,-424120,-433926,-447808,-436231,-415455,-413736,-391218,-407751,-386190,-384652,-383159,-391235,-399641,-393696,-413984,-433900,-421588,-420412,-419281,-428500,-431524,-417850,-437184,-454213,-437681,-451834
-486594,-473322,-455665,-410474,-397604,-388410,-409589,-440171,-474167,-461968,-451236,-385500,-353741,-302256,-290727,-299963,-276063,-264936,-207645,-211125,-200400,-189810,-179353,-169031,-142658,-132604,-122683,-90660,-66533,4165,13549,29080,49061,58043,66891,75605,84185,156113,163879,172056,180100,206304,234500,273056,284903,292277,338869,406094,398243,405080,444090,401606,397461,398987,346562,352595,332991,288220,313925,319422,324784,330012,335106,361852,366678,333654,338212,288531,292821,307997,312019,376131,394721,369413,372898,376250,437014,386165,380587,383402,386083,408910,411323
-477252,-459536,-421789,-445305,-452494,-436332,-452822,-451074,-461481,-455612,-480116,-499477,-503167,-497556,-462409,-427658,-422241,-421808,-394383,-393583,-408129,-422135,-417104,-380350,-371487,-366650,-337619,-332911,-336622,-332043,-296023,-291361,-308762,-276725,-272469,-268277,-264149,-260086,-256087,-269269,-256408,-239166,-235426,-261092,-257481,-235910,-258293,-254875,-219694,-223599,-220374,-243618,-244488,-241457,-238490,-235588,-237697,-258209,-258211,-244121,-260362,-275832,-273381,-270995,-268673,-266416,-264223,-236502,-234438,-253326,-226868,-224997,-242922,-241181,-210920,-211264,-194095,-192611,-205966,-205266,-234749,-213927,-233445
-492946,-490533,-496056,-489214,-461865,-455164,-414665,-442927,-436437,-430018,-424183,-428709,-422501,-392489,-386423,-373723,-371149,-377278,-371494,-357509,-371412,-400233,-407431,-410379,-432653,-401638,-389742,-384593,-383027,-356864,-385473,-380606,-376566,-378854,-384966,-381083,-380012,-405154,-408832,-429576,-414471,-425555,-455862,-461848,-423492,-385940,-416898,-382043,-378375,-358322,-354795,-328891,-340394,-303979,-292363,-315713,-322995,-333297,-350408,-325892,-323070,-320211,-310350,-317408,-287754,-285286,-282887,-280560,-278302,-276116,-308392,-290307,-288332,-273386,-266919,-281831,-280138,-262290,-248325,-246844,-264267,-262927,-243055
-485331,-453765,-380466,-362456,-348374,-299374,-285585,-258034,-221249,-207900,-243504,-230449,-146311,-86142,-73527,-126353,-114031,-101856,-29559,-60455,-48720,-97896,-131888,-93131,-141444,-160165,-149310,-100089,-71037,-12089,-1821,32765,42740,52568,62250,71784,100664,82608,122657,131605,140406,88871,72965,81326,43939,52007,28029,-15064,28092,35573,34100,41288,32462,39357,-26319,-19718,-13264,18793,-35693,24339,30206,74211,79785,99171,80501,85635,90622,62229,139591,145727,142550,146804,150911,142576,146390,105470,68669,72043,75565,24061,85381,36715,26006
-476529,-453292,-466080,-462578,-394139,-285392,-263329,-333612,-237351,-304031,-312720,-185820,-165165,-144745,-134699,-6107,100665,191262,210509,171618,153440,171983,93792,111865,120180,137784,78434,95568,204747,221412,166393,133127,46425,120432,44358,59615,74636,89423,55665,131486,202029,215877,281812,287860,377911,364112,376786,389226,289917,329241,340977,402479,388105,399137,409934,339561,349888,249569,189278,265093,373383,382537,391456,392185,378277,406409,414389,312598,320109,417693,424735,431541,324603,388915,471045,476913,482546,487944,493108,456968,408130,316899,321124
