,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
34,-4173776,-3284675,-2234394,-1141967,-530420,358812,1157189,2141945,2904032,3649804,4273765,4738573,5477816,6149179,6802396,7423507,8049886,8719901,9476143,10038636,10337597,10936004,11444062,11972535,12444303,12671869,13107251,13524584,14063632,14255430,14618329,14800879,15030848,15485853,15776172,16048346,16522322,16538031,16727709,16820559,16935081,17158601,17053008,17147287,17337362,17428087,17448118,17444265,17480555,17498700,17421607,17525485,17489195,17215816,17143237,17083340,16974470,17017392,16935477,16772173,16590724,16183786,15919106,15512680,15384448,15148109,15028084,14719620,14393012,14048258,13552714,13171670,12772482,12467200,11955377,11501754,11029985,10540072,10227243,9462047,9167951,8745717,8165079
35,-4119955,-3482280,-2637437,-1711999,-1004874,-236528,537912,1099168,1900892,2715782,3204488,3890923,4357151,5223668,6041899,6657930,7024412,7562924,8126153,8734766,9262793,9624232,9867560,10154784,10712691,11332061,11754482,12159303,12752092,13096209,13623864,14152358,14633457,14703093,14918886,14933054,15135014,15363825,15386035,15718855,15708815,15973138,16031172,16004729,16110335,16107790,16178193,16230996,16266198,16283799,16283799,16179953,16144751,15943875,15873472,15785467,15482413,15359207,15226052,15033046,14857037,14844766,14471703,14266736,13964102,13945823,13644023,13344808,13049660,12715243,12363225,11993606,11642764,11292820,11056004,10557846,9871601,9532953,9093087,8652379,8112042,7566415,6752543
36,-4129955,-3277312,-2495479,-1617760,-808641,-150071,680611,1428850,2159687,2774986,3471021,4149656,4613912,5118156,5768367,6148199,6739829,7076480,7633308,8141186,8663212,9280433,9763802,10176216,10813846,11248868,11585306,11985527,12606246,13162863,13634097,13906778,14034879,14450418,14627455,14932496,15272839,15418848,15777235,15812251,15986260,16357054,16496261,16551681,16865509,16952513,17022117,17023801,16978343,17219695,17219695,17426829,17626445,17478362,17165339,17069732,16965326,16974434,16835226,16781253,16513312,16321902,16280804,16169876,15704652,15443638,15363565,14851803,14616341,14285724,13981746,13616328,13178947,12855158,12437536,12002514,11549802,11253361,10766136,10048742,9526715,8754827,8197999
37,-4139955,-3297112,-2459068,-1658598,-1086086,-312046,331661,1071300,1880788,2498152,3159739,3830574,4528826,5165259,5784492,6386523,6971353,7689681,8018444,8551672,9163672,9544300,10149462,10613887,10886707,11316942,11660576,12056196,12434616,12770223,13119786,13446603,13645973,13786039,14061253,14083568,14324381,14429417,14635828,14825037,14997046,15040187,15066800,15187206,15355749,15526334,15595138,15798200,15999439,16250057,16026414,15984145,15949743,15949428,15804702,15588580,15289783,15238954,15101347,15142966,14864674,14536810,14369781,14146169,13771635,13715731,13307136,13220107,12910491,12826057,12346627,11979170,11600751,11136368,10885353,10351447,10139620,9503631,9022006,8523180,7845292,7325310,6721357
38,-4278431,-3218342,-2408198,-1504039,-656901,171822,775563,1425260,2002207,2494395,3344272,4302448,5162405,5752959,6342836,6843680,7551954,8159684,8748998,9545796,10098277,10425471,10941121,11594230,12073047,12533448,12975434,13499285,14164658,14805171,15267942,15494501,15959694,16066268,16360925,16803488,17292570,17621729,17658781,18018306,18124056,18331906,18227446,18356358,18383899,18475980,18549644,18604892,18452129,18699942,18929553,18911137,19115123,19278943,18962262,18767434,18689759,18750899,18719113,18327628,18158508,17755852,17370890,17209334,16724035,16545189,16342574,16029501,15698012,15413541,15045220,14658482,14490722,13997209,13555223,13322743,12742181,12244947,11729298,11195232,10517465,10167593,9646791
39,-4029953,-3192835,-2372800,-1569850,-783983,155764,1021214,1511893,2063974,2942815,3446403,4117552,4760984,5191026,5778721,6576904,7169652,7641620,8267553,8797159,9126869,9475613,10106554,10375735,10819921,11247022,11577058,11969991,12310421,12669690,12932168,13375712,13683225,14144065,14359486,14615747,14854924,15077016,15251943,15624454,16015510,16279815,16636992,16704998,16807502,16892922,16961259,17012511,17261206,17154275,17246355,17345606,17146379,17095127,16948786,16863366,16760862,16641273,16504601,16350844,16180004,15992079,15787071,15564978,15325801,15069540,14796195,14505766,14436360,14353193,14033431,13615936,13195326,12802393,12152608,11932746,11612904,11151634,10673281,10177843,9665322,9135716,8589026
40,-4315680,-3430055,-2792086,-1954684,-1046085,-270464,582050,1448054,2150773,3023657,3692913,4187086,4822879,5441941,6044272,6704480,7270796,7743258,8278663,8797336,9239599,9552677,9993500,10594973,11230281,11820947,12222501,12781209,13240145,13387546,13700281,13944076,14245242,14489376,14562385,14813356,15047596,15422746,15623523,15807569,15961762,16112345,16246196,16363316,16541507,16770733,16711331,16823380,16705331,16841317,16731262,16763525,16558401,16467694,16368509,16395575,16295187,16326853,16360132,16075720,15908406,15635750,15598584,15518276,15361303,15110332,14734548,14549876,14138098,13701166,13461806,13110447,12719384,12334561,12118025,11590011,11388405,11035740,10620331,9934691,9253393,8812469,8183119
41,-3961318,-3109811,-2358451,-1742712,-943338,-161342,717645,1464886,2018864,2590927,3329872,3988170,4450340,5093314,5784010,6425368,7163478,7736942,8293029,8967189,9488520,9992473,10543295,11012493,11698489,12337852,12725494,13137216,13519525,13949130,14407656,14820361,15123823,15419244,15697287,15797804,16224544,16242623,16383124,16574279,16700110,17078195,17217217,17338861,17685492,17840742,18016188,18068321,18103076,18120454,18010938,17796947,17762192,17710059,17640548,17795215,17690949,17798688,17659666,17607846,17434069,17465850,17257318,17019193,16775905,16326688,16006220,15710799,15496806,15166630,14698873,14404015,14228151,13985010,13815296,13137925,12876509,12511835,11915777,11408602,10887271,10348562,9792476
42,-3994276,-3152569,-2240893,-1433541,-507387,404468,1160286,1898927,2497332,3090279,3695101,4365032,4948926,5584501,6398677,6963413,7547454,8053802,8603488,9318071,9612019,10110172,10551231,11015029,11582135,11832081,12244346,12639433,13214555,13675800,14019354,14177751,14486949,14800104,15074947,15137248,15138201,15167305,15603187,15595054,15620007,15669217,15806638,15686075,15789141,15875029,16014096,16065630,16217654,16384408,16216030,16072183,16037828,15852102,15783391,15919921,15816854,15940929,15592625,15347576,15040469,14754058,14547925,14324615,13913441,13465778,13190935,12898914,12633198,12306821,11963267,11665453,11478821,11083734,10671470,10056736,9705147,9012533,8358582,7860429,7526189,7151935,6602248
43,-4193452,-3237765,-2351347,-1726020,-983996,-486523,376159,1153429,1830929,2403419,2949784,3722629,4199012,4795858,5376572,5941156,6463068,7215208,7606608,8075975,8686308,8999491,9231526,9440670,9860075,10263349,10650492,11021504,11566925,12118007,12440626,12747114,13113293,13451825,13753186,13995150,14220984,14430686,14581795,14742954,15003283,15346589,15475637,15588554,15685340,15905908,15760321,15808714,15696889,15713020,15751059,15955088,16053552,16005160,15940636,15859981,15899942,15871141,15828382,15869065,15762494,15514247,15320675,14978296,14886789,14674350,14416254,14235096,13944739,13821623,13611725,13268108,12913227,12604548,12392051,11988777,11569372,10948578,10496911,10029113,9326358,9024441,8378388
44,-4209180,-3436501,-2862198,-2330595,-1795559,-1159613,-606238,1443,530973,1151152,1523494,2074647,2599216,3122105,3630861,3933584,4414076,4815914,5083506,5620842,6044806,6590224,6985923,7367491,7734926,7900953,8240124,8608392,8919299,9216074,9498716,9767227,10150332,10305870,10531984,10743966,10962540,11345405,11433927,11589381,11830752,11803930,11857445,11956370,12041163,11969146,12025675,12068071,12096335,12110467,12050343,11968010,11781092,11685794,11679722,11742689,11547004,11288701,11151658,11151258,10890957,10735503,10450515,10381173,10070977,9798644,9572529,9502704,9078358,8731534,8327427,7899509,7669205,7531817,7096692,6743389,6375954,5994386,5471253,5061421,4663067,4304109,4048955
45,-4304649,-3776702,-3252701,-2599071,-1959348,-1389477,-727588,-203112,395344,813783,1412081,1953453,2481920,2996480,3629617,4073711,4546550,5196099,5641124,6072242,6443825,6878108,7111206,7486696,7848279,8315081,8660339,9009058,9315012,9607060,9885200,10144688,10288987,10581167,10803679,10959286,11263239,11392944,11560173,11582632,11590932,11716096,11808014,11905363,11882947,11952482,11897675,12037208,12158343,12261559,12144290,12003772,11989062,11816378,11751764,11682229,11598787,11501437,11275895,11150732,11003159,10850182,10683298,10502507,10307808,10099203,9896887,9660468,9586303,9338317,9158018,9043703,8831323,8511461,8137309,7789633,7257080,6755451,6330671,6088191,5478734,5125449,4505049
46,-4373627,-3745339,-3291793,-2703003,-2126740,-1501856,-950648,-411967,183957,697582,1296476,1785047,2291672,2776354,3191244,3693555,4119489,4645032,4983560,5371911,5747735,6036333,6418128,6645130,6970844,7284030,7587162,7875294,8327927,8506094,8813714,9032929,9258424,9456792,9657232,9905645,10081030,10149120,10182569,10325973,10294913,10534351,10567421,10655114,10591185,10556939,10576742,10467082,10492137,10601204,10601204,10429327,10539146,10574076,10511497,10448859,10373695,10286003,10042767,9924908,9892383,9723351,9606351,9303493,9128109,8786523,8606763,8310213,8084719,7705883,7438478,7222206,6946602,6670610,6515398,6083380,5757666,5561374,5210605,4847309,4489985,3965771,3564892
47,-4528020,-3923975,-3195646,-2627226,-2060164,-1505428,-835534,-365888,151865,794124,1204303,1798650,2116111,2743238,3187026,3449244,3868378,4433922,4927626,5231090,5697955,6055451,6464758,6874056,7145511,7345045,7519994,7803525,8074729,8368625,8616580,9012712,9095844,9135161,9281157,9586465,9933540,10093797,10276310,10356685,10603184,10613985,10712605,10877944,10951630,10998477,11046446,11083428,11108083,11120410,11121404,11188060,11037170,11116543,11164053,11102416,11020719,10934427,10835807,10869851,10746577,10610975,10463045,10460522,10287937,9960718,9790505,9580938,9454233,9220012,8927222,8668345,8292280,8110540,7748831,7439686,7119172,6742105,6396936,6199629,5829805,5487139,5092661
48,-4242669,-3744302,-3162184,-2726846,-2336045,-1832326,-1395116,-873635,-407103,-37826,503567,966024,1394504,1791848,2228436,2772555,3184888,3661964,4043950,4270056,4633880,5016158,5399014,5862019,6075897,6379083,6718854,6997786,7392442,7647118,7797153,8027575,8159218,8365385,8688749,9039460,9285998,9413299,9707097,9966431,10161840,10296108,10493625,10578517,10585001,10734641,10783151,10814693,10831128,10845459,10803066,10790939,10880385,10844003,10684215,10623578,10550813,10465921,10530265,10356162,10220137,9916960,9927083,9791031,9621246,9543774,9356780,9150613,8877152,8805358,8562809,8312511,8045707,7618891,7367650,7223130,6754976,6427534,6112783,5761086,5306549,4988002,4599923
49,-4382013,-3849314,-3467438,-2862715,-2499918,-2060249,-1713386,-1325376,-882273,-521689,-80178,487870,796117,1291281,1688641,2074963,2519253,2975271,3366482,3708654,3902117,4078173,4519743,4721026,5008009,5222972,5506359,5757781,5896177,6227836,6428052,6519540,6611886,6763480,6926952,7092519,7358090,7501581,7687070,7850990,7961368,8012296,8100598,8134014,8307704,8364753,8384251,8549758,8601720,8485548,8642666,8631629,8532057,8568905,8591424,8385217,8318991,8185505,8033419,8056113,7880620,7770388,7737366,7499014,7235105,7001866,6825262,6637620,6561523,6408782,6242125,6010331,5838305,5584436,5307730,5031786,4846321,4548301,4393397,4073301,3883205,3541033,3187824
50,-4576669,-3936360,-3338683,-2915313,-2441680,-2005944,-1552903,-1042831,-740889,-197773,177003,571954,821753,1061627,1457619,1691673,1949159,2203701,2670393,2923486,3232377,3530972,3802059,4103852,4371558,4628967,4880272,5056423,5282943,5532178,5738105,5881630,5991253,6166292,6192558,6314195,6458345,6673888,6792356,6905616,6887997,6842872,6925243,7077701,7161373,7246011,7170722,7225420,7147572,7157868,7157868,7147572,7126979,7096090,6965704,7034228,6910300,6892024,6909247,6716789,6542213,6507046,6448555,6326169,6310987,6251403,5960756,5785718,5566973,5512373,5349508,5133284,4906764,4779261,4532148,4232836,4026208,3748207,3348742,2905888,2664188,2209365,1972500
51,-4475322,-4100689,-3654240,-3217092,-2826231,-2407685,-2107561,-1809068,-1502196,-1120854,-852507,-489767,-136328,275816,610653,936189,1294368,1601302,1898935,2187267,2466298,2636039,2958711,3169849,3477715,3793494,3980642,4174743,4260072,4455394,4542413,4713774,4937781,5120351,5347709,5375411,5613716,5734629,5972596,6074908,6089130,6069796,6210548,6275655,6331461,6475899,6584071,6731112,6827799,6908334,6778038,6787658,6707223,6679320,6578653,6451462,6395656,6344152,6397793,6335984,6110357,5947311,5893030,5772117,5671239,5509966,5259118,5203719,5126767,4950048,4651295,4455973,4327325,4036301,3853382,3634059,3392232,3141104,2797805,2657771,2372507,2084175,1716744
52,-4481413,-3973197,-3614456,-3250423,-2698880,-2209348,-1636046,-1190061,-893123,-467882,-96936,279147,673273,1165408,1649391,1933669,2311959,2714634,3046530,3409473,3688908,3882853,4173262,4321313,4638301,4764099,5013021,5334069,5562247,5780054,6016457,6107799,6325791,6434139,6538301,6698169,6856941,6991774,7146395,7143546,7147887,7224233,7307567,7254045,7316276,7368135,7409622,7526634,7496594,7567817,7567817,7492715,7583788,7552672,7398515,7346657,7284426,7321792,7238818,7061050,6834942,6720853,6520175,6385342,6146173,5867128,5701180,5521796,5335105,5138042,5048292,4815645,4643114,4529062,4280140,4020847,3751181,3592366,3310222,2943241,2756308,2521295,2189399
53,-4498129,-4088554,-3704825,-3162636,-2721819,-2290585,-1868933,-1546459,-1143973,-751071,-270136,224266,467778,817762,1162750,1498154,1901059,2217298,2576871,2820199,3096780,3323292,3552457,3901472,4037560,4165671,4395662,4537752,4748841,4846596,5145363,5327440,5499933,5769699,5948135,5971913,6106074,6173498,6288493,6393906,6489736,6441727,6625609,6775435,6871166,6879541,6852455,6999708,7018874,6959690,7010752,6971159,6915140,6962617,6885527,6837612,6848082,6907486,6830822,6845120,6860629,6755216,6551305,6323384,6189222,6045477,6009052,5754618,5582124,5400048,5208388,5029179,4818354,4501321,4224552,3984978,3632963,3257779,2869385,2485537,2064340,1767267,1460612
54,-4524816,-4112149,-3733987,-3363703,-2924942,-2570415,-2145244,-1897032,-1629699,-1296827,-876111,-626590,-327211,-20345,283825,449015,695814,1016269,1309469,1553699,1724043,1906005,2073229,2377883,2564843,2730749,2919830,3101033,3340853,3410976,3645522,3762693,4002747,4183942,4392323,4505714,4559984,4766939,4871032,4876829,4902876,4989729,5150686,5162699,5209970,5249362,5216925,5276576,5384636,5454816,5385264,5306570,5290813,5267178,5235665,5211572,5153948,5059912,4960587,4906202,4827418,4783669,4691166,4684345,4533463,4339093,4119100,3940407,3897412,3752303,3667654,3612013,3348388,3074629,2885548,2688588,2440485,2194939,2023822,1795349,1558998,1314768,1062660
55,-4601075,-4163132,-3704359,-3329369,-2962358,-2512370,-2132080,-1692013,-1334756,-974691,-714907,-509122,-298895,-3690,257465,536713,758175,932143,1187455,1367519,1606874,1779870,2003268,2127590,2410020,2673015,2864499,3101458,3197281,3442569,3592058,3720680,3864293,3950477,4009747,4077710,4242564,4338441,4398318,4486082,4507057,4588562,4670511,4661030,4708901,4831156,4970705,5002090,5018047,5022127,4967628,4959650,4943693,4963447,4931533,4891640,4924439,4922644,4858816,4826665,4667754,4579991,4575200,4396167,4284468,4210793,4083137,3843090,3699478,3547886,3388316,3151927,2976400,2858736,2723528,2524066,2251592,2036173,1889081,1646462,1407107,1071205,878634
56,-4580486,-4268596,-3865863,-3450351,-3097176,-2710525,-2229476,-1754160,-1378405,-1034404,-698793,-343404,-10300,310753,684707,1044630,1323244,1688366,1862034,2122133,2373841,2617159,2914591,3141128,3359275,3586121,3787488,3982198,4069757,4315038,4455199,4692423,4875684,5027005,5240261,5305032,5422496,5426079,5514352,5711889,5895466,5896573,5963695,6040817,6071423,6076296,6109857,6170268,6187048,6195439,6106048,6014045,6033207,6008036,5974475,5932524,5885581,5908060,5840938,5765426,5737463,5645170,5564389,5444539,5327075,5201221,5066977,4836415,4662655,4526587,4276059,4001316,3816730,3569123,3367756,3163057,2944910,2662943,2343510,2165160,1913452,1738904,1470415
57,-4590486,-4148759,-3755626,-3486253,-3056789,-2634278,-2273906,-1880168,-1490826,-1206016,-987286,-595805,-243040,12558,272442,559102,771543,956029,1286284,1650079,1895788,2228792,2348810,2561875,2833990,2939552,3182455,3392423,3623226,3763820,3865405,4021020,4168445,4410723,4460161,4679812,4689616,4897224,4967045,5057138,5139041,5232411,5320219,5486423,5642761,5682592,5715354,5731897,5748278,5810975,5810975,5767751,5751370,5682181,5651994,5658854,5609712,5552380,5497511,5423799,5320567,5230474,5198370,5019789,4905125,4733340,4684574,4497243,4434120,4275781,4178734,3997471,3850436,3662060,3465493,3295757,3194667,3020596,2855100,2617582,2371874,2117975,1855886
58,-4625730,-4245110,-3827041,-3417681,-3116941,-2748450,-2365220,-1995425,-1713971,-1270041,-921650,-581969,-351041,37363,461945,664338,869276,1156699,1435412,1705415,1966020,2137372,2481969,2821103,2983847,3297226,3522000,3722325,3913940,4096845,4245756,4390068,4546844,4694910,4851070,4926986,5145044,5157208,5261726,5378952,5558364,5636752,5676905,5737874,5790132,5833681,5764967,5791096,5816876,5862608,5871307,5956390,5973442,6004156,5969317,5925768,5770517,5734069,5751887,5610781,5430210,5408224,5367467,5320876,5083321,4857363,4713629,4579057,4484937,4344547,4264545,4067004,3839571,3639246,3383290,3275850,3116014,2880850,2547923,2308976,2130937,1970803,1692090
59,-4673280,-4337886,-4009336,-3687216,-3339846,-2955609,-2654438,-2360112,-2072631,-1817021,-1543230,-1350151,-1003874,-750617,-548916,-309348,-76625,149253,368286,653935,920478,1100204,1200193,1390613,1602203,1773322,2018895,2176325,2415271,2480211,2671533,2851275,2957198,3073560,3183076,3285748,3381575,3555214,3668896,3744188,3905174,3966777,4021535,4131952,4182336,4309327,4311945,4257408,4367225,4303987,4303987,4297142,4283453,4262918,4319617,4323656,4274776,4226862,4220945,4241990,4173543,4098250,3954046,3862562,3757912,3693319,3619897,3431003,3383082,3262912,3121872,3039983,2849838,2788804,2656986,2443770,2265806,2085730,1843750,1617836,1412492,1126023,936993
60,-4685404,-4344455,-4025506,-3749399,-3409372,-3104706,-2761566,-2404437,-2125356,-1780039,-1607707,-1280476,-1065120,-819263,-510945,-257097,28503,332961,545594,683562,896236,1139242,1325296,1504706,1677470,1890059,2049534,2202364,2436883,2576423,2641956,2792841,2878908,2930543,3131541,3199819,3292846,3358437,3438174,3576533,3590071,3740027,3793186,3887785,3932515,3956792,3983372,4048036,4062174,4068819,4068819,4099375,4146838,4126904,4100324,3999056,4035330,3988816,3935658,3932948,3866500,3877921,3798184,3754952,3661925,3554152,3537483,3412276,3292669,3153550,2933230,2777099,2630913,2478083,2382120,2216001,2056996,1935462,1731808,1597766,1398423,1282299,1019895
61,-4601959,-4230218,-4002081,-3638892,-3383169,-3072806,-2785041,-2503816,-2229132,-1950383,-1692488,-1507229,-1258705,-1026480,-861626,-602438,-468933,-253110,-43827,93011,322767,512430,625572,870459,1102483,1265986,1357159,1433921,1611920,1813626,1944428,2068690,2186412,2364020,2468662,2591252,2760505,2921441,2940899,3012840,2989742,3048603,3133325,3238860,3290776,3323476,3437071,3456691,3493340,3585181,3585181,3578641,3493839,3474219,3448058,3415358,3383107,3314071,3261750,3189525,3156191,3172885,3082665,3064824,2973263,2898672,2715760,2617414,2499692,2394843,2267412,2044873,1900991,1709025,1464691,1301188,1059232,821408,725015,551365,305347,79951,-208091
62,-4557720,-4189568,-3862816,-3554810,-3142829,-2744228,-2348938,-2088233,-1642360,-1316881,-1036684,-785638,-596707,-321017,-82921,194927,464837,726807,976568,1222662,1525615,1753876,1889152,2024177,2181825,2299816,2482586,2665172,2854172,3020881,3094207,3302249,3434896,3569850,3608114,3822796,3933935,4037136,4132398,4175958,4255343,4317362,4320805,4371231,4418862,4458555,4394663,4489663,4558142,4574318,4497235,4489296,4397086,4373270,4437361,4397668,4444461,4388892,4325384,4175260,4095875,4008180,3912918,3723929,3612790,3404577,3277560,3142606,2968554,2817722,2581103,2459487,2284839,2098880,1908356,1756288,1549887,1335547,1113269,954535,762074,620510,407532
63,-4570325,-4025895,-3636168,-3182914,-2632825,-2198858,-1774535,-1359856,-968810,-563768,-85410,269785,636246,966443,1283564,1687837,2126093,2399374,2681902,2879732,3169044,3378027,3524279,3739329,4086720,4264179,4541318,4763123,4975284,5135803,5328677,5433694,5607281,5771224,6036606,6181262,6293759,6419127,6534851,6624235,6747026,6833819,6885771,6953277,7011139,7059357,7097932,7014199,7033487,7124669,7166430,7023722,7004434,7031400,6992825,6922470,6831931,6764425,6660558,6538945,6483698,6373390,6257665,6058384,5923372,5748553,5594254,5327548,5203391,5020161,4907242,4755054,4435481,4151847,3965527,3860343,3609606,3428948,3277016,3092685,2884686,2555657,2360540
64,-4504919,-3926402,-3517865,-2989511,-2472399,-1981722,-1383401,-900013,-558546,-219513,240090,579145,852582,1137725,1542421,1959833,2342046,2659013,3138152,3486641,3674829,4000835,4315599,4619121,4998698,5310256,5702035,5960592,6202665,6455119,6679950,6893540,6963059,7154166,7334031,7426713,7590516,7884099,8018998,8228199,8384370,8485544,8539798,8618489,8693810,8750018,8950756,8984481,8908868,8920110,8995382,9050096,9027613,8927804,8905373,8952675,8884819,8825323,8748940,8647766,8535350,8411693,8276794,8130654,7961759,7862167,7726441,7535334,7332985,7119395,6930635,6694562,6425981,6080854,5817768,5622743,5385220,5081698,4766934,4328040,3973696,3754976,3253492
65,-4442423,-3844444,-3425406,-2927066,-2365698,-1643725,-1216332,-782356,-431403,-78389,409757,885699,1349438,1755145,2351317,2778445,3137320,3601540,4100739,4520581,4753044,5106950,5601413,6081068,6287629,6592721,6885608,7140447,7408928,7801822,8162930,8420790,8586212,8793674,8857895,9104594,9275495,9475665,9567215,9701455,9776972,9833119,9930748,10016174,10232283,10293301,10342116,10422027,10301989,10143978,10143978,10175065,10150657,10044505,10015627,9814638,9741416,9655991,9389508,9279675,9157639,9130244,9050841,8986051,8814357,8631302,8392026,8214198,8071456,7809085,7565013,7442773,7124947,6791714,6381876,6026185,5708890,5379392,5102912,4832832,4354945,3976632,3586115
66,-4360874,-3642343,-2980467,-2481066,-2041469,-1457785,-895354,-345706,322361,779746,1291047,1753237,2153433,2700453,3252268,3739257,4197094,4618917,5206320,5714250,5940818,6311511,6669421,7025989,7358334,7512425,7957085,8092335,8528544,8796977,9052628,9431887,9661973,9879276,10040010,10231748,10410703,10576876,10847975,11122839,11192683,11307725,11409986,11599324,11525732,11745058,11796188,11834536,12002358,11933462,11839873,11676051,11770330,11604151,11409538,11359259,11282564,11050166,10770979,10835341,10707516,10566908,10413518,10425393,10246438,10070631,9701538,9352144,9006641,8826936,8571285,8193583,7912367,7460779,7011778,6692215,6359869,6014741,5783900,5413206,5029731,4633473,4209006
67,-4477974,-3861430,-3352529,-2761151,-2069316,-1442579,-888948,-256471,271995,859545,1464428,1857797,2170249,2635802,3171737,3612125,4039931,4323513,4673275,4928523,5203552,5453056,5720100,6059829,6305351,6624776,6926757,7181537,7493630,7757863,7961610,8280551,8507037,8810473,9088943,9348839,9524994,9715110,9866100,9832849,9958674,10152995,10229872,10317949,10521824,10693550,10833427,10871175,10758951,10771534,10771534,10758951,10733786,10634381,10584051,10521138,10445643,10370042,10269381,10113321,9910637,9744487,9428066,9133474,8957318,8768581,8630137,8507944,8229633,7990565,7871773,7755503,7579327,7372934,6921304,6606741,6160808,5812434,5569601,5204708,4954704,4564646,4090969
68,-4487008,-3629972,-2916119,-2087691,-1455583,-799142,-45493,670679,1391672,1780677,2330337,3010329,3506960,4154171,4683027,5275147,5742358,6173648,6645402,6972181,7406036,7804539,7995976,8487875,8845154,9384497,9829559,10217404,10622126,10910697,11185527,11291685,11539032,11875585,12205011,12562182,12657409,12812676,12977574,13199611,13417246,13540920,13743751,13777145,13984416,14076856,14310924,14301617,14329100,14342842,14342842,14311727,14284244,14318852,14373981,14169825,14087376,13865766,13905405,13965922,13957424,13806267,13730209,13444796,13326909,12948428,12728564,12563858,12316511,12218360,11794114,11509357,11325793,10848959,10519163,10226325,9869046,9398292,8863919,8460025,7918711,7492724,7052996
69,-4307073,-3643540,-2860816,-2323713,-1700804,-949955,-282084,388447,957190,1512391,2023705,2585639,3100216,3415943,3751492,4401050,4755875,5161780,5759142,6178929,6424793,6817497,7231877,7404916,7891584,8306663,8619892,9106135,9546769,9683866,9914788,10004631,10144851,10358161,10396399,10599522,10789103,10965142,10955536,11240565,11285777,11541212,11569070,11825806,12014265,12014484,12032992,12073617,12124999,12138540,12138540,12207566,12180483,12139858,11964709,11897002,11852079,11672556,11398298,11286411,11150996,10826650,10784476,10674438,10484858,10281735,10065071,9834866,9687120,9612889,9511764,9246701,9095823,8910500,8585504,8246966,7894887,7529267,7065511,6672808,6285727,5849911,5416583
70,-4320923,-3626766,-2941966,-2394066,-1884068,-1373056,-767612,-307465,169479,630983,1085215,1440831,1789331,2217720,2752932,3134978,3649448,4132276,4640738,4992768,5180220,5500326,5701713,6008320,6296483,6598171,6870711,7016938,7391292,7746646,8027945,8293639,8591803,8829979,9019491,9189829,9348810,9496436,9600344,9725258,9838816,9941019,9928166,10069803,10082142,10066890,10112313,10136777,10194586,10320691,10320691,10309335,10213842,10179774,10134351,10077572,10025470,9945979,9849655,9896760,9783202,9616316,9509147,9361522,9202540,8976369,8746579,8553530,8212716,8046431,7777730,7539258,7289430,6939412,6792200,6543839,6248588,5941981,5615756,5286437,4945763,4593733,4114214
71,-4352110,-3717178,-3041663,-2404893,-1784559,-1201459,-631316,-241685,302542,746293,1391276,1966690,2348240,2796130,3385409,3838932,4133609,4436680,4851330,5358143,5746876,6083568,6446386,6679981,7056206,7381854,7692841,7990870,8259855,8638958,8906965,9036795,9199630,9317903,9525228,9719595,9770451,10108364,10261687,10404223,10594470,10848672,11126035,11216739,11309386,11229795,11401250,11290818,11316734,11421307,11556731,11368680,11342764,11386978,11335146,11409922,11333516,11258468,11302246,11185626,11182858,11095125,11048078,11051641,10870232,10746427,10539103,10162408,9929168,9682970,9379635,9142167,8857095,8559066,8315160,8081581,7915304,7565443,7168310,6756302,6192518,5778544,5363895
72,-4468425,-3996460,-3534953,-3106060,-2498895,-1803560,-1104601,-519688,23454,426378,850538,1371750,1863164,2168150,2628124,3112112,3711693,4138448,4460529,4877805,5265763,5640790,5837192,6253154,6531960,6990802,7301169,7570115,7854618,8126189,8224790,8582910,8815685,9035528,9426058,9606600,9682742,9850858,10006041,10148292,10277612,10394000,10506243,10596766,10541522,10773368,10839380,10878176,10904040,10916972,11090113,10956468,10918060,11026955,10884082,10857506,10763889,10673365,10569909,10474441,10345122,10202870,10047687,9875944,9671742,9634469,9417283,9030714,8708843,8509235,8238730,7871691,7587188,7245650,6935284,6737063,6317835,6089130,5661902,5387199,4999241,4658699,4244877
73,-4466836,-3856647,-3267788,-2682504,-2126029,-1565650,-1017725,-482253,-121299,355502,833961,1428023,1901231,2365579,2696061,3278376,3864580,4308791,4707282,5093321,5354219,5643146,5948555,6284782,6608556,6919877,7218745,7505161,7665980,7927490,8039715,8438797,8662949,8874647,9186504,9384497,9558837,9720724,9932036,10069017,10193545,10428838,10370638,10630293,10697287,10759551,10693895,10731254,10823552,10673553,10673553,10661101,10636195,10533770,10483958,10421694,10418228,10404647,10250969,10066952,9942424,9805442,9597738,9304109,9129769,8833596,8571581,8499682,8154165,7917561,7668504,7319752,7045789,6618147,6216881,5905560,5581786,5096021,4605884,4068166,3694581,3463477,3149915
