,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
31,-4429407,-3810480,-3183924,-2702320,-2205404,-1733838,-1231072,-710131,-230217,299369,730275,1248635,1716897,2139678,2551033,2944504,3330801,3669864,3977562,4331784,4674580,5037899,5422555,5731070,6071401,6311596,6547177,6838250,7141676,7388902,7624589,7760195,7965872,8209770,8441843,8613241,8740372,8827764,9024033,9076588,9190853,9293692,9385104,9460377,9551926,9609059,9630922,9665202,9688055,9699481,9732421,9720995,9698142,9663862,9618156,9527346,9458787,9412341,9352199,9219364,9155271,9060130,8995236,8847644,8714718,8498635,8315811,8112888,7933525,7714539,7476084,7236128,6924370,6661560,6312479,5952561,5655471,5274724,4975843,4644474,4363286,4047086,3664644
32,-4426987,-3943576,-3395478,-2814344,-2290250,-1809955,-1356586,-927432,-525501,-115006,308854,796497,1229444,1650998,2061158,2459925,2840603,3216583,3635141,4062759,4356065,4725431,5048330,5355951,5652178,5937011,6137687,6399734,6645641,6872460,7086554,7265262,7476960,7711534,7893828,7984726,8144514,8215898,8383618,8516136,8630070,8651690,8708162,8787915,8906655,8920651,8903060,8937240,8960027,8908433,8988154,9001408,8978621,8944441,8821546,8764579,8696219,8616466,8525319,8478764,8363958,8238631,8040776,7866649,7650590,7479689,7240373,7046686,6841606,6645741,6417874,6119231,5868577,5535557,5262117,5043560,4814232,4443626,4124613,3794206,3452405,3064075,2699488
33,-4466756,-3892743,-3285672,-2694942,-2176394,-1693344,-1197342,-712613,-316810,145374,596284,962396,1348179,1765272,2105918,2500465,2867179,3239181,3611287,3950115,4263402,4661007,5017378,5321742,5693516,5898033,6128852,6388125,6647014,6883743,7068707,7282890,7485800,7664934,7796628,8017335,8243901,8362230,8499457,8623457,8736185,8814255,8904438,8983347,9050984,9167681,9212772,9203668,9226214,9312006,9312006,9300733,9278188,9244370,9132740,9073005,9005368,8926459,8836277,8736052,8608843,8484842,8402152,8253938,8136546,7974987,7822301,7630664,7427754,7170226,7024685,6811911,6616922,6418668,6146334,5864514,5571422,5216034,4969326,4608604,4270420,3920964,3515699
34,-4358121,-3785185,-3244093,-2663520,-2144974,-1598951,-1030202,-545475,-140602,321580,772489,1172437,1600801,2017892,2440962,2795993,3171929,3543929,3973042,4322496,4660679,5065589,5310169,5643119,5936210,6218028,6470056,6714184,6988687,7225415,7450870,7665052,7790699,7982336,8162700,8269192,8427010,8569913,8705186,8829186,9013334,9102313,9192495,9271404,9359232,9487237,9484737,9443835,9460398,9423099,9499245,9494952,9397797,9420756,9442454,9370286,9244821,9231202,9112676,9011222,8898494,8785469,8676479,8563410,8329014,8159923,7946562,7777168,7574259,7360077,7134622,6897895,6649894,6350692,6129039,5847220,5539972,5254138,4885905,4527739,4170876,3821421,3385501
35,-4445202,-3901500,-3301757,-2780247,-2269833,-1710278,-1175794,-698668,-303216,151718,581672,1075337,1498049,1855064,2185795,2574154,2872345,3238511,3591111,3982796,4295117,4581770,4892456,5138400,5426895,5656476,5898104,6153311,6397422,6603174,6862100,7112945,7314784,7438734,7614625,7812259,8027585,8171833,8304984,8384793,8467351,8567215,8655982,8774678,8801817,8857297,8925711,8992797,9091359,9026971,9081677,9107813,9085621,9052333,8984500,8929020,8847005,8696807,8608039,8508175,8397216,8220639,8123029,7978781,7842103,7712008,7534473,7418204,7258569,7047746,6825827,6639635,6395524,6185683,5843234,5565836,5277341,4977750,4667063,4287504,3954625,3642376,3350699
36,-4511203,-3967820,-3493930,-3008563,-2498448,-2077721,-1589785,-1112938,-705200,-177154,195796,652506,1078538,1488848,1815571,2203702,2626805,2992757,3347620,3722533,3976911,4283674,4581724,4834535,5131264,5408500,5615588,5851400,6153584,6386462,6608251,6813169,7047713,7226304,7407915,7502384,7656388,7864856,7984308,8137642,8203229,8360152,8519315,8613416,8641175,8764330,8808688,8841956,8864135,8875225,8873486,8916988,8827054,8793241,8752700,8675806,8541536,8500671,8472738,8434570,8315967,8268374,8135300,7924648,7708559,7469231,7322888,7134367,6964356,6775740,6553951,6391442,6095842,5886523,5558299,5281063,4988729,4751250,4441348,4119754,3806193,3453492,3168795
37,-4463123,-3922976,-3399237,-2929714,-2427798,-1872423,-1461131,-936171,-477900,-30539,405261,779486,1147326,1551041,1943846,2382318,2768936,3129007,3418114,3756362,4133142,4449568,4774578,5069181,5352873,5606763,5868632,6055467,6338431,6575058,6847400,7114059,7250573,7436064,7585202,7700145,7852902,8041712,8180836,8300860,8409972,8508173,8595463,8689747,8758044,8881045,8866870,8863960,8885783,8821278,8832902,8749521,8783172,8750438,8669851,8615295,8564615,8488236,8400947,8292422,8230579,8066062,8011699,7889878,7777240,7613571,7474468,7288977,7076422,6869109,6650884,6463033,6255221,6004263,5767162,5494382,5256384,4919453,4563408,4246982,3972494,3634246,3301839
38,-4534644,-4006744,-3427377,-2921024,-2425444,-1940638,-1466605,-949412,-459837,-18125,412814,820184,1229576,1594435,1974590,2351661,2717959,3119619,3514361,3840048,4163252,4429235,4730892,4981317,5286889,5556226,5891493,6142866,6386281,6612523,6859473,7104097,7242389,7425538,7528696,7690298,7781685,7932740,8012139,8149712,8257447,8343170,8429358,8484039,8510129,8563997,8607091,8639411,8681476,8692250,8631862,8621089,8567731,8464936,8361965,8341063,8276422,8277145,8174247,8147681,8039947,7921438,7792157,7652102,7426005,7307586,7201970,7018821,6789887,6548253,6338329,6112086,5911205,5663415,5413358,5190223,4921786,4630902,4329245,4033049,3644136,3386719,3041968
39,-4492074,-3912899,-3397848,-2893527,-2399936,-1917075,-1421287,-982863,-532193,-37846,391364,809843,1180568,1506270,1850176,2256007,2566742,2920839,3264207,3610412,3932319,4243496,4543942,4833659,5149587,5417843,5675369,5911001,6185815,6355003,6608483,6866415,7033744,7263004,7434687,7595641,7790784,7871797,7971676,8115199,8279361,8384346,8414303,8446034,8460979,8533099,8563390,8595581,8617042,8627772,8581858,8571128,8549668,8476458,8433537,8342521,8340054,8291321,8260320,8163748,8072934,7935455,7779130,7697558,7555624,7369959,7198275,7045345,6851390,6642325,6357353,6132018,5972393,5770544,5498533,5209358,4930372,4683161,4453574,4137907,3745316,3412678,3069311
40,-4466712,-4009721,-3530268,-3028977,-2489595,-2009636,-1540342,-1123995,-736739,-299443,115723,588715,994014,1451916,1835883,2209185,2640741,3047237,3397046,3670021,4047400,4326571,4623911,4907965,5209412,5476056,5730015,5909780,6165527,6428906,6567117,6769767,6892576,7128045,7343308,7503295,7652615,7791270,7919260,8036583,8140407,8217285,8349893,8424554,8470855,8463543,8558434,8627987,8649319,8675950,8698190,8687525,8666193,8680028,8619542,8566213,8502218,8427558,8402769,8306777,8166813,8046766,7907220,7779743,7630422,7440031,7275837,7165433,7037599,6834950,6621634,6404869,6241878,5996565,5740587,5442573,5125230,4854444,4485261,4120417,3800444,3469806,3139897
41,-4492426,-3978060,-3474192,-3008108,-2525234,-2123037,-1661157,-1209775,-731167,-267661,152230,552834,967671,1356069,1808686,2248593,2605499,2953343,3337462,3686186,4006149,4310570,4616645,4970384,5227682,5490113,5742047,6040072,6274863,6464627,6701376,6930733,7119683,7231123,7358703,7516161,7679445,7815909,7984745,8100215,8205187,8272200,8289419,8370130,8435070,8487557,8522603,8554094,8531634,8616122,8616122,8566333,8542722,8511230,8469241,8416755,8424736,8283903,8199925,8131992,8004592,7872658,7785763,7712437,7537881,7380422,7212466,6990198,6801247,6601799,6371743,6143170,5889627,5648190,5417552,5118880,4798131,4474853,4255241,3999252,3627440,3324648,2988736
42,-4407564,-3850298,-3294518,-2860008,-2380044,-1898948,-1506303,-1059941,-629933,-159778,255442,587280,973283,1357361,1731059,2123638,2476575,2819131,3151307,3461889,3751711,4091420,4378944,4694031,4963924,5223437,5427493,5707898,5977379,6211575,6419185,6616415,6739467,6982608,7148696,7293430,7438757,7552812,7618681,7726487,7782510,7875935,8027696,8172985,8235268,8318565,8360087,8409366,8499907,8455198,8415166,8404786,8424636,8453781,8417259,8365357,8324784,8206054,8117699,8039589,7876088,7735430,7610864,7402077,7248972,7158131,6945079,6806343,6616246,6451238,6243628,6057745,5886345,5647594,5398462,5178982,4912592,4632319,4327983,4026948,3756447,3434652,3102476
43,-4481250,-4015995,-3579984,-3092359,-2648481,-2239601,-1783102,-1336977,-915439,-527851,-112851,284999,679248,1063123,1436623,1799748,2211585,2553959,2885959,3201147,3512397,3882834,4198313,4478437,4806931,5066306,5315306,5573106,5790259,5983134,6254469,6406310,6642124,6883104,7100789,7253229,7398479,7559645,7684144,7798269,7932938,7985233,8102174,8202344,8194512,8246387,8287887,8378429,8422683,8376484,8391742,8315504,8294754,8320723,8287328,8285248,8235586,8208536,8158467,8106549,7928700,7814575,7674097,7476284,7331034,7209647,7008666,6845244,6658494,6414862,6207362,6033105,5848952,5610327,5361327,5101953,4773520,4493395,4189712,3888837,3548508,3270705,2973717
44,-4532324,-4075080,-3628952,-3206988,-2731189,-2231562,-1769099,-1328209,-897573,-492627,-82497,284735,673239,1052610,1421726,1735859,2042114,2323052,2681000,2976581,3341930,3578898,3825857,4142080,4408664,4606988,4783180,5019005,5289247,5575039,5848583,6043395,6227953,6402259,6566310,6691553,6767929,6882979,7013013,7125798,7228331,7320610,7402636,7519716,7581236,7632502,7677928,7667017,7618243,7641714,7710569,7700316,7720306,7689547,7648534,7652597,7533399,7461627,7356724,7264445,7090738,6992873,6828974,6695681,6602912,6382226,6269146,6057521,5872962,5722794,5574037,5362479,5193580,4986009,4739931,4451400,4184815,3857196,3570105,3339648,3060033,2742183,2342935
45,-4494619,-3999345,-3472547,-2997489,-2547196,-2053436,-1608700,-1102851,-612592,-233881,117668,460208,912669,1290064,1653938,2007705,2286766,2665899,3050438,3363775,3667004,3911607,4194621,4480358,4743156,5004078,5246661,5490770,5761138,5973398,6186576,6307849,6489786,6661616,6823338,6974952,7045341,7218993,7340284,7451468,7583775,7613618,7707408,7759507,7884220,7944691,7985122,8005018,8025234,8035341,8035341,8025234,8005018,7955297,7926554,7946360,7885714,7814961,7664641,7576431,7492681,7436393,7381049,7249650,7108143,6956528,6789491,6553821,6371884,6207003,6047058,5834798,5612430,5365868,5123285,4870594,4642850,4369944,4033883,3708410,3333432,3020095,2696651
46,-4506815,-4013234,-3597645,-3176467,-2713105,-2195559,-1716853,-1283711,-834032,-402708,70367,463217,829095,1201798,1543536,1918471,2226656,2583423,2922771,3235036,3602692,3873182,4197944,4401086,4662986,4865167,5090805,5322486,5492746,5639671,5812861,6004249,6163216,6266931,6484394,6635490,6794856,6899112,7019988,7114775,7251373,7363352,7508870,7579382,7652661,7726698,7702762,7703502,7669588,7629480,7599759,7611546,7591400,7624127,7626487,7556870,7496432,7454206,7368763,7234859,7204288,7146857,7086126,7011065,6891344,6703929,6580492,6409250,6227934,6036546,5890870,5665949,5444342,5210247,4968493,4707145,4445245,4230308,3892539,3534832,3214234,2842457,2531216
47,-4505651,-4021189,-3548319,-3083631,-2694699,-2188018,-1697755,-1272615,-822292,-416926,-28139,357454,733159,1042909,1411326,1763473,2072666,2361286,2680543,2987039,3335198,3616909,3893745,4160693,4475909,4663772,4949938,5177338,5333856,5541482,5794403,5973660,6142787,6256209,6414400,6562705,6637380,6802041,6920685,7064507,7124309,7247198,7276432,7314051,7326691,7433589,7437949,7467610,7529841,7539728,7558951,7531249,7511475,7542183,7502635,7459558,7400236,7397182,7349667,7260685,7140018,7031261,6912618,6784087,6645669,6497364,6345712,6107533,5929567,5671266,5473526,5295480,5124901,4845932,4608644,4345875,4145784,3882234,3605398,3277127,3017959,2681054,2364671
48,-4548774,-4068310,-3596957,-3161226,-2644371,-2262223,-1875646,-1485803,-1066790,-731711,-372834,27426,420534,847502,1200496,1530853,1864237,2187815,2435762,2739729,3033891,3374880,3649431,3865117,4120058,4365193,4594711,4820235,5060317,5234059,5473689,5659566,5785800,5913117,6030471,6186248,6380946,6508416,6626081,6742467,6896075,7033917,7112360,7147701,7206533,7310675,7325202,7386123,7360992,7397783,7379950,7370145,7308946,7348422,7309200,7236379,7177547,7088049,7028512,6940264,6781206,6721214,6573629,6420856,6215866,6068785,5962610,5795919,5619421,5433119,5209329,5058406,4819028,4593504,4374020,4105627,3785139,3492377,3163906,2825590,2586090,2282122,1968350
49,-4529569,-4066539,-3548363,-3082490,-2634696,-2196637,-1745411,-1313370,-918979,-519859,-130473,204909,592475,952657,1258794,1561315,1848374,2169617,2481126,2782900,3120384,3402689,3616485,3879320,4077223,4333649,4533802,4821339,5035501,5271420,5466113,5610691,5742028,5887009,6039382,6185401,6313444,6439994,6520975,6656214,6789109,6876720,6954597,7010748,7069155,7117829,7156767,7192356,7144167,7140468,7174965,7158602,7139133,7087078,6986315,6980897,6858239,6762916,6615571,6527959,6394109,6315351,6198535,6026803,5835271,5626071,5464453,5348600,5136628,4951670,4756977,4552549,4338387,4114491,3844181,3600815,3371239,3108404,2822509,2592492,2282770,1980996,1669488
50,-4519202,-4077963,-3616396,-3164446,-2672435,-2239717,-1882449,-1456789,-1052919,-658664,-285634,89389,405583,771123,1117297,1460775,1782830,2126377,2434088,2774785,3130168,3409031,3678278,3995806,4196561,4504762,4723483,4944650,5156201,5358137,5530166,5658253,5768840,5932312,6067985,6157046,6291669,6354523,6469914,6585703,6744819,6831363,6908290,6928459,6951708,6999788,7038252,7067100,7086332,7095948,7095948,7020461,7005222,6986577,6917516,6848107,6858324,6803225,6726298,6639754,6543594,6478410,6398980,6226389,6040992,5949533,5734017,5516307,5334242,5217302,5048118,4846183,4634632,4468384,4184055,3926697,3676682,3417051,3120441,2841578,2553099,2268911,1952039
51,-4528664,-4066755,-3620315,-3110635,-2677007,-2252804,-1838029,-1432680,-1004184,-617689,-175686,159738,517953,869823,1243656,1573591,1951164,2279585,2646705,2931271,3214073,3487447,3751395,3941811,4210636,4446304,4672545,4889359,5096747,5228036,5462528,5599497,5769178,5864753,6015580,6131657,6263631,6386178,6499298,6566434,6660701,6806735,6891644,6957631,7008121,7079351,7117058,7194453,7174969,7245459,7223312,7213886,7195032,7129024,7142466,7071177,7014616,6927580,6866930,6742393,6648126,6544432,6431311,6273486,6141512,6064143,5913316,5795425,5633926,5449135,5327188,5139595,4974215,4757400,4517634,4281966,4097701,3800984,3469992,3196617,2900530,2608302,2261143
52,-4530130,-4037510,-3577486,-3135808,-2677614,-2254732,-1829751,-1473734,-1028581,-643288,-253715,110908,507113,900842,1239149,1601670,1979615,2242424,2597121,2823056,3104978,3313538,3511522,3765252,3972541,4243223,4509407,4725547,4932289,5121765,5243590,5396888,5520373,5635363,5726743,5867704,5986116,6108282,6221051,6324422,6418396,6514306,6589485,6658410,6657166,6714862,6757311,6793100,6853049,6862447,6862447,6802500,6783705,6755513,6759401,6700448,6644064,6578282,6490492,6376904,6282930,6179558,6066790,5944623,5798206,5657245,5506886,5368601,5182643,5004093,4816145,4618800,4430283,4214143,4044138,3801497,3499338,3245609,2945930,2689256,2474067,2182748,1882031
53,-4469591,-4012695,-3579415,-3134278,-2770218,-2376252,-1965979,-1628790,-1250081,-867780,-494805,-175090,192309,537312,909661,1225263,1598766,1906471,2204852,2493909,2732644,2944316,3148930,3400689,3614349,3855235,4052508,4265905,4419256,4661356,4847843,5025007,5251247,5378751,5527941,5667807,5787316,5908533,5990291,6126951,6191688,6321682,6396277,6411397,6450197,6496199,6557284,6585257,6554371,6563695,6563695,6584387,6601587,6630699,6527435,6464713,6362179,6337631,6263035,6171992,6078748,5976180,5869335,5792637,5688716,5503286,5359209,5205106,5008731,4813108,4687197,4491385,4226540,3946843,3768108,3540957,3260640,3008881,2747798,2477390,2189977,1861157,1562776
54,-4564570,-4067477,-3627595,-3196878,-2775325,-2385267,-1981574,-1527115,-1142219,-787917,-421349,-25695,312343,598225,961513,1276962,1547645,1850064,2143318,2427408,2755131,3020893,3277491,3481784,3750929,3990250,4182142,4363671,4553265,4750892,4934176,5113318,5284329,5440120,5617012,5788444,5916743,6035878,6145848,6262668,6332323,6414801,6488115,6496099,6599054,6700098,6720004,6740910,6723538,6769725,6747336,6705089,6628066,6588228,6586270,6525539,6470554,6406405,6378310,6350244,6258602,6157796,6047825,5928691,5744561,5641349,5535396,5379605,5235016,5059989,4876705,4684257,4524746,4313970,4131045,3901940,3663671,3356063,3081599,2817377,2559183,2280657,1971522
55,-4548339,-4137534,-3703940,-3327197,-2911669,-2481398,-2113094,-1769870,-1327709,-908828,-572401,-244320,60909,395138,720334,1071460,1345026,1585075,1866394,2124674,2369650,2633803,2886733,3189202,3416897,3676321,3846846,4006909,4205640,4425885,4606120,4777751,4940348,5093913,5221236,5389154,5478836,5533829,5617179,5678450,5717835,5751055,5760216,5785259,5839458,5930082,6028206,5998637,6028707,6078354,6051596,6042563,6024497,5937056,5900923,5838289,5749591,5679756,5547096,5482976,5392644,5271781,5196806,5068981,4965195,4796071,4651539,4497975,4363933,4135994,3964593,3719371,3528450,3270894,3006000,2811194,2520986,2323959,2017624,1755661,1484664,1173127,884064
56,-4515069,-4136689,-3692516,-3213179,-2754479,-2409557,-2013819,-1676773,-1344835,-976079,-616317,-265549,34942,324777,638279,995724,1301521,1598325,1824178,2163356,2433266,2694094,2903086,3088058,3321903,3596189,3812046,4018909,4187224,4331138,4487908,4720156,4882049,5034948,5178853,5306069,5379121,5496044,5624070,5723004,5812945,5882465,5954418,6017376,6060807,6105777,6141754,6168736,6138432,6147426,6168933,6137940,6064040,6024482,5988505,5943535,5891514,5828556,5756603,5651068,5566270,5431028,5370955,5208648,5027310,4892399,4748494,4595595,4432752,4243605,4120213,3965940,3768071,3561208,3329147,3147548,2868305,2625466,2336146,2075319,1805498,1526682,1247427
57,-4574259,-4141034,-3748876,-3280977,-2891540,-2496964,-2101063,-1720886,-1398259,-1035765,-638001,-293189,-17708,337723,691167,1000613,1301219,1542850,1786666,2035746,2363193,2619591,2842053,3062157,3305309,3528781,3764065,3918514,4124118,4309786,4433110,4601095,4699458,4876190,4975112,5070736,5250149,5399866,5515239,5612494,5735469,5815041,5880658,5984564,6078432,6155562,6130957,6157481,6175164,6174684,6174684,6197398,6184960,6189638,6204190,6100498,6073743,5998439,5919209,5826162,5765890,5731187,5633820,5518883,5395104,5273141,5191503,5041201,4882057,4694105,4550709,4365041,4170532,3967182,3754990,3517122,3325312,3086596,2856944,2557731,2260089,1986008,1703086
58,-4528356,-4101751,-3658042,-3248849,-2855998,-2427272,-2044198,-1716378,-1404521,-1100298,-752050,-412507,-81671,240459,554533,859251,1155262,1498047,1757797,1995445,2256631,2510907,2754681,3045396,3329563,3574222,3845241,4103147,4351571,4577206,4714780,4880198,5093431,5241437,5326548,5457141,5627265,5742762,5847237,5960105,6034856,6102303,6185356,6223488,6275725,6289918,6383467,6372709,6366217,6374924,6374924,6321695,6288407,6285852,6251028,6154822,6154248,6093305,6015543,5937188,5898099,5808277,5678288,5565108,5443221,5353680,5214381,5120373,4938374,4772956,4634955,4452124,4294454,4080854,3915584,3697929,3471567,3268073,3058345,2792638,2473674,2155683,1877084
59,-4523782,-4115044,-3701288,-3296153,-2899637,-2513230,-2171165,-1805539,-1472153,-1118737,-752658,-477638,-150082,190381,500698,742530,1035607,1320063,1595900,1863117,2121714,2371692,2613049,2788853,2963511,3166342,3432367,3572457,3787006,3968024,4115605,4279383,4434541,4590659,4712500,4831108,4992290,5144890,5207718,5326872,5413071,5433843,5536474,5558577,5614647,5686292,5720772,5740402,5732869,5741489,5726853,5718233,5700993,5675133,5685589,5652304,5593209,5472628,5403669,5277489,5191290,5096471,4993032,4859544,4730423,4601124,4490279,4345524,4190365,4023318,3850920,3633073,3443435,3267269,3064449,2882018,2626675,2341638,2131314,1881337,1622739,1373065,1068908
60,-4615970,-4194011,-3830055,-3483263,-3088560,-2651731,-2248786,-1909226,-1502811,-1204132,-859676,-534543,-230929,38739,383677,673976,920898,1205074,1480639,1747592,2005934,2255664,2438954,2693664,2917560,3146304,3392692,3590754,3780205,4006269,4178497,4334507,4489512,4578774,4776365,4905536,5053948,5184760,5259068,5355322,5441436,5570237,5636457,5719628,5771297,5855154,5830226,5854457,5871680,5819849,5792176,5778698,5804638,5778804,5739288,5696231,5668161,5632807,5579889,5502387,5416273,5361385,5258048,5146100,5059760,4938032,4769519,4663377,4462784,4239569,4010931,3787922,3612259,3474287,3267613,3052328,2806306,2574730,2333611,2083880,1825538,1508242,1232677
61,-4551700,-4136411,-3701868,-3303530,-2932030,-2550642,-2204655,-1818701,-1462739,-1082264,-775281,-465433,-143372,144942,488682,753729,1099230,1432772,1703981,2005730,2292033,2567171,2765160,2973178,3247485,3424117,3661424,3818835,4005291,4226518,4363494,4471152,4642498,4828434,4997010,5124139,5242793,5352972,5445598,5538826,5612356,5707378,5775180,5834507,5866245,5950741,5935725,5961151,5978101,6010068,6010068,6003760,5986809,5961383,5927482,5885105,5834254,5818222,5785218,5664051,5538789,5449403,5397683,5289496,5158491,5031362,4895757,4786020,4674864,4513010,4284138,4154446,3977490,3761833,3558426,3337115,3099866,2871033,2691930,2498026,2229010,1966276,1695067
62,-4583085,-4174507,-3781405,-3354875,-3001090,-2625866,-2258981,-1869690,-1489488,-1163133,-864604,-539410,-222554,71467,371646,657998,972443,1192937,1490995,1749483,1999632,2273775,2507248,2710134,2925039,3096700,3327878,3574681,3705686,3880791,4047557,4153932,4304022,4445773,4625548,4793122,4908987,5030039,5130099,5198053,5281436,5404276,5470983,5488622,5538652,5615805,5649158,5674173,5633831,5598019,5573236,5564889,5557201,5532186,5475840,5386908,5355931,5340702,5281517,5254557,5171174,5050149,4950089,4850738,4734002,4608927,4475514,4318978,4140946,3931942,3728650,3578962,3342000,3198642,2969160,2760703,2564854,2339720,2097090,1855280,1573902,1261462,1001046
63,-4595994,-4182473,-3785391,-3396583,-3053107,-2680844,-2296615,-1985354,-1637908,-1284352,-911783,-582830,-226084,55334,314270,641073,922339,1232712,1509405,1767959,2016135,2292590,2524221,2747579,2947961,3150263,3348803,3506043,3688038,3861761,4056607,4213785,4362690,4561313,4707800,4857219,4939328,5012445,5141556,5226810,5341058,5368804,5387105,5391435,5441070,5482432,5515522,5566894,5589997,5598270,5644396,5636124,5646273,5621456,5600869,5607013,5525635,5417050,5409846,5327572,5188000,5097002,4950522,4844450,4728635,4637260,4511708,4371075,4193373,4036195,3869353,3744678,3562682,3372414,3173874,3021772,2797820,2598643,2367012,2150360,1902184,1622174,1357453
64,-4595004,-4198109,-3817913,-3437217,-3106061,-2732592,-2319919,-1971623,-1685958,-1394229,-1127741,-811845,-472526,-172829,173198,456695,786004,1053301,1290107,1594420,1837418,2072315,2271462,2446650,2657248,2859746,3060700,3195766,3375731,3545829,3707827,3918718,4064516,4173965,4265486,4382526,4500582,4564169,4661368,4750467,4798263,4836830,4901629,4958329,5028607,5066973,5054361,5123761,5162802,5125347,5116208,5087169,5013260,4988960,4902314,4869542,4820943,4764243,4699444,4626545,4563258,4474159,4363611,4258312,4144913,4023414,3893816,3756117,3610319,3456421,3294422,3124324,2946126,2791918,2586970,2384472,2173875,1942161,1715363,1480466,1286815,1035950,799633
65,-4596468,-4201007,-3822126,-3395040,-3023791,-2618224,-2263116,-1947036,-1601999,-1218603,-914715,-595775,-289091,53887,316617,574144,823759,1129815,1431355,1693506,1940846,2169191,2387617,2605524,2836957,3038723,3178255,3363880,3545974,3715457,3898277,4097132,4242403,4326151,4422935,4547413,4687481,4782140,4869013,4928584,5018162,5100560,5211049,5254522,5341915,5382268,5375592,5368774,5352549,5410121,5410121,5453960,5420657,5417589,5385307,5344954,5294697,5238203,5117261,5044626,4932747,4893747,4796900,4691982,4542846,4413284,4233671,4096470,3931510,3766952,3605540,3436056,3218940,3033261,2860529,2658763,2408617,2190710,1964732,1785558,1547689,1297500,1014500
66,-4570668,-4162247,-3743498,-3355709,-2936371,-2628388,-2324259,-1944808,-1574506,-1208679,-927680,-618710,-317663,-30620,254582,531863,801220,1066764,1313925,1525633,1777107,2006853,2173028,2407304,2608996,2784735,2974870,3157082,3327881,3494249,3695488,3846011,3988612,4123291,4233458,4371759,4467083,4577123,4689069,4751081,4804846,4869595,4932973,4988429,5035963,5075575,5149759,5209075,5222476,5275516,5275516,5246619,5230774,5154640,5172294,5172814,5070580,5010863,4968617,4887426,4849774,4794569,4699502,4557843,4390361,4248108,4152156,4017477,3874876,3724352,3614706,3406092,3231801,3049588,2886803,2707599,2449006,2235104,2036286,1797010,1609348,1363757,1075253
67,-4632758,-4223029,-3850642,-3447120,-3075676,-2706333,-2325456,-1937829,-1611990,-1284315,-982610,-735133,-451476,-190384,86631,390741,653912,909929,1130231,1370731,1597074,1822058,2025256,2234724,2436434,2630385,2816579,2995015,3127249,3290168,3487891,3683509,3860481,3991214,4164382,4273272,4356530,4505713,4564120,4649458,4711175,4780998,4876442,4930749,4985491,4982108,5005963,4989188,5004704,5012462,4978205,4955556,4964580,4895040,4864008,4779159,4728044,4709206,4647142,4558279,4480699,4406558,4313461,4184602,4075989,3989022,3864892,3733005,3641885,3450472,3335267,3172347,3032539,2829087,2638394,2398686,2196976,1960228,1748040,1523056,1235687,1002300,754041
68,-4578461,-4168796,-3804677,-3448143,-3099195,-2704258,-2370482,-2044291,-1725687,-1436273,-1095331,-837255,-548993,-268318,4993,265221,545428,795760,1038506,1220185,1421929,1659393,1871796,2057081,2254313,2487306,2646417,2799470,2971780,3091003,3238859,3369174,3505719,3634678,3755114,3829133,3887215,3999599,4090629,4195696,4312390,4419658,4458798,4511898,4557413,4595342,4625686,4659188,4629372,4621546,4627941,4638148,4624000,4563183,4573745,4518266,4472751,4419650,4403804,4323021,4249187,4160428,4069398,3978824,3854195,3723580,3644492,3521125,3434656,3290525,3138809,2979506,2788868,2591231,2409171,2220510,2027792,1822975,1660386,1451408,1266331,1045092,753600
69,-4587402,-4216423,-3806822,-3454609,-3146277,-2828219,-2550859,-2199949,-1911969,-1655650,-1379354,-1042221,-799464,-522190,-262644,28091,282883,541980,781785,1014095,1262423,1435557,1678856,1933042,2139743,2327090,2454322,2678381,2843246,3000618,3103923,3250231,3334319,3461715,3552869,3633749,3716776,3814197,3904124,3987642,4037287,4104732,4164683,4200816,4250383,4336670,4331809,4351285,4368029,4375523,4327599,4356004,4341017,4318535,4267597,4251054,4196873,4144416,4133327,4101211,4038358,3983717,3901483,3823327,3767979,3639828,3553040,3384285,3239817,3097433,2899624,2742253,2615973,2464699,2231743,2079856,1885014,1682680,1472851,1254281,1003765,771455,531651
70,-4628497,-4256413,-3914781,-3535099,-3193316,-2858963,-2528286,-2220972,-1908909,-1604277,-1274435,-984663,-657688,-382776,-115293,96641,315300,539193,795555,1025887,1263964,1505506,1713548,1914160,2106232,2291984,2470305,2604745,2768207,2924238,3072839,3214011,3371760,3549059,3651008,3795594,3866640,3959973,4049134,4145408,4219709,4241071,4332025,4334734,4408332,4445482,4475202,4453187,4430625,4424072,4464324,4429740,4428353,4406063,4335863,4294739,4243533,4164429,4104988,4038118,3963817,3839921,3730987,3640036,3551659,3438493,3300222,3173911,3062138,2971428,2852096,2737997,2546194,2367670,2186742,2000990,1807808,1628162,1420120,1203036,982291,766684,493612
