1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-753133,-752227,-746321,-742011,-732485,-731701,-727525,-724942,-712742,-712325,-706082,-707942,-704032,-699507,-691657,-687996,-683465,-674921,-674656,-665545,-661990,-658480,-655015,-656167,-650554,-641879,-631404,-631590,-624588,-619728,-620583,-610561,-607540,-604563,-607929,-605041,-610439,-607639,-596562,-589008,-580984,-578362,-583861,-582724,-574639,-577643,-575244,-572889,-576877,-581329,-579108,-577830,-575074,-572985,-569914,-559376,-550498,-546804,-544938,-535722,-533944,-532212,-530676,-535582,-533983,-537512,-530304,-525380,-523958,-523464,-518337,-523158,-517063,-515863,-509006,-507895,-506829,-509436,-509110,-508177,-507289,-508938,-500080
-751393,-739258,-734764,-724888,-713479,-703944,-705643,-710543,-715231,-711058,-713417,-717387,-713352,-701527,-703848,-701232,-702189,-701148,-690162,-686448,-677230,-673607,-670030,-660414,-656929,-649567,-644577,-634705,-622889,-619633,-616423,-618612,-607161,-604669,-600036,-597954,-592555,-587966,-585122,-579031,-567509,-563439,-564554,-556612,-553461,-550939,-548463,-546032,-552684,-550346,-548053,-545830,-535548,-533479,-530151,-523357,-526310,-524338,-514709,-507225,-505390,-495915,-499906,-498209,-496558,-491747,-487283,-491907,-488706,-483098,-481722,-489351,-492773,-491876,-490683,-489537,-481832,-488321,-493646,-488522,-481008,-471367,-470541
-749789,-751344,-745320,-732343,-727804,-720518,-711876,-704137,-691967,-687664,-686392,-678144,-673982,-677774,-680205,-674518,-665921,-663299,-659422,-655592,-655007,-643115,-633300,-624384,-620791,-616663,-613164,-614854,-611450,-608092,-595628,-599913,-592221,-583279,-580158,-567872,-571532,-563244,-566132,-565605,-570163,-567373,-568584,-565889,-563241,-566020,-563467,-557547,-546457,-542122,-545897,-543580,-541310,-539088,-546184,-540093,-546081,-540308,-529434,-522176,-520285,-526702,-533466,-527234,-533068,-537243,-541876,-542955,-541442,-530990,-529571,-537299,-529007,-530202,-528972,-522053,-516241,-506788,-501020,-495128,-498329,-505291,-504806
-750702,-736265,-729727,-721992,-710297,-707882,-703303,-704214,-695922,-695622,-698650,-703324,-699037,-688906,-690056,-695315,-691223,-687655,-680289,-676238,-664970,-666155,-654220,-659266,-651512,-647859,-651596,-648040,-643034,-639575,-638661,-640078,-641518,-638254,-635039,-631872,-629882,-626813,-627148,-619775,-607512,-596298,-595279,-595144,-590594,-584807,-578106,-578056,-573480,-574362,-562240,-559853,-557515,-549547,-547306,-545428,-540851,-542285,-535895,-533898,-531949,-526278,-520413,-511985,-509287,-504854,-503198,-501590,-507174,-505664,-510715,-517209,-515845,-520637,-519370,-526160,-528513,-523000,-529622,-519930,-518955,-518030,-512974
-747898,-742934,-733352,-730300,-731267,-726504,-712634,-707970,-712442,-713569,-703977,-698668,-694255,-689893,-691199,-681104,-676420,-672258,-665914,-661852,-655200,-654875,-647937,-644076,-640265,-641321,-646477,-642817,-646617,-636385,-635729,-639118,-635708,-632349,-629039,-619139,-625751,-617112,-608106,-607434,-604426,-593608,-590699,-587841,-581615,-578858,-577595,-574937,-572330,-569773,-573315,-569226,-576439,-583554,-581248,-578991,-576785,-574629,-569126,-561019,-560318,-552907,-555295,-558146,-556341,-554586,-549000,-547717,-546112,-551329,-553516,-552061,-558263,-556909,-555605,-554352,-546473,-545319,-536924,-535676,-538775,-537822,-536920
-737760,-742074,-737020,-732018,-721192,-719398,-704383,-699587,-685234,-680541,-675900,-678642,-683856,-684942,-675714,-668450,-664118,-655004,-649540,-654919,-650794,-640301,-635754,-622890,-614898,-618865,-616111,-612346,-613236,-602273,-607493,-608307,-614036,-610580,-597606,-601676,-608086,-604837,-600082,-587425,-592151,-589108,-586117,-581476,-574476,-565492,-570252,-567519,-567355,-560780,-558394,-555586,-559320,-563740,-571445,-569124,-566855,-564637,-558397,-560767,-563285,-552402,-550442,-558129,-561524,-560008,-558254,-560227,-565573,-563974,-563328,-568650,-557138,-546706,-545365,-553281,-552043,-550230,-549095,-549825,-548794,-547814,-555311
-744700,-739453,-729533,-731519,-732452,-722872,-709859,-704930,-700054,-692383,-687613,-674524,-669860,-673022,-668464,-663959,-659507,-647250,-642904,-633979,-632675,-625321,-618070,-613988,-614530,-610555,-606633,-601897,-598081,-593158,-596928,-589886,-589093,-581203,-577161,-576627,-573235,-569896,-572206,-568408,-565228,-561750,-557556,-560452,-565546,-562631,-554815,-552006,-543966,-551256,-546641,-538023,-527512,-525021,-515546,-513161,-510829,-506578,-509810,-507637,-505517,-499676,-494625,-501624,-499716,-506709,-504907,-495485,-493956,-492313,-481374,-487036,-485552,-484121,-483395,-482070,-490862,-479677,-478511,-477398,-472367,-471360,-461553
-754354,-748966,-743632,-738352,-733127,-732507,-721064,-711535,-705443,-695215,-684423,-679579,-684391,-679656,-674975,-671616,-667044,-662405,-661053,-665416,-661062,-656762,-661062,-650018,-645883,-631940,-628283,-618418,-614499,-610634,-600395,-607459,-603758,-600111,-596519,-592981,-581079,-581508,-571866,-559797,-561055,-557844,-558875,-555773,-552725,-545551,-543483,-551041,-554916,-542462,-544079,-541412,-536706,-525813,-528228,-530447,-538803,-536463,-535899,-533667,-521817,-525694,-522137,-520123,-518164,-516252,-524403,-527964,-535886,-534199,-538905,-536122,-529481,-527260,-525845,-515499,-515315,-522454,-516256,-520535,-519446,-509362,-507819
-748791,-743261,-726827,-713530,-708167,-707453,-692833,-684787,-670841,-670707,-665679,-660708,-654498,-649638,-644260,-639512,-634820,-630184,-625603,-610996,-602657,-598244,-589490,-595460,-588987,-584891,-573108,-575216,-571195,-573580,-571371,-567517,-563719,-559976,-548477,-539819,-544604,-550176,-546220,-548882,-545531,-542235,-549963,-546779,-532961,-529889,-527573,-520383,-512715,-512809,-507453,-507283,-507344,-493567,-490997,-495002,-488440,-493210,-498467,-498198,-495144,-494938,-492815,-487578,-485567,-483612,-481713,-489273,-487719,-485987,-488637,-488500,-481090,-488847,-480445,-490028,-494744,-493459,-495409,-494236,-502893,-501831,-508126
-746500,-748350,-750731,-745174,-740930,-729034,-714088,-714429,-718612,-708878,-708803,-703704,-692722,-684648,-677596,-666598,-652783,-648028,-638707,-638789,-628595,-616471,-606164,-601753,-604472,-603922,-599977,-595270,-591133,-587066,-586058,-574853,-570958,-569171,-565390,-556052,-552386,-551994,-548442,-544947,-541510,-538130,-543896,-540631,-540370,-533224,-524948,-515991,-513012,-520834,-517969,-509331,-509587,-499903,-494550,-496837,-495013,-492042,-485301,-481047,-472434,-463235,-461059,-458939,-451556,-439848,-435395,-433505,-430766,-428990,-427272,-421506,-424682,-421295,-410270,-399657,-398282,-398646,-398506,-398617,-405594,-404505,-408313
