,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
41,691962,1670002,2463459,3059710,3874898,4625188,5280357,6001868,6708991,7401724,8080068,8744023,9188521,9688572,10318209,10804801,11248248,11642611,12271915,12761441,13407472,14044295,14583900,15075186,15552082,16122374,16404025,16734164,17153504,17558455,18146233,18581792,18943575,19290970,19818587,20312861,20439040,20806975,21215144,21373883,21620554,21658624,21779341,22076033,22238065,22412790,22573126,22537614,22827120,22907364,22906861,22995251,23271270,23170684,23231867,23223233,23285129,23287185,23295069,23182117,23141005,22978296,22874089,22789809,22691141,22742125,22614678,22432560,22276335,21968851,21783848,21584456,21370675,21142505,20911579,20691526,20226844,20144051,19843935,19529430,19086310,18563485,18353745
42,771827,1467954,2348790,2977682,3813997,4460693,5334764,5937575,6601347,7168877,7844047,8490479,9247701,9777562,10360291,10864250,11497171,12039380,12465298,13135114,13820375,14346795,14932268,15393434,15841094,16385902,16845744,17334396,17728028,18007225,18533998,18988932,19328536,19709062,20003079,20346552,20510257,20782327,21056379,21201456,21332645,21387580,21680480,21871507,22049028,22213041,22487988,22624988,22820005,22929991,23026469,23149658,23219122,23253284,23295222,23450728,23509710,23331283,23319706,23399902,23277764,23225666,23160060,23072893,22807609,22614748,22318261,22236888,22090240,21930086,21770735,21525974,21325299,21111117,20963502,20894946,20666905,20471700,20145991,19785464,19428780,19106542,18821515
43,768659,1523866,2396237,2954012,3634981,4416869,5089361,5870309,6666962,7314557,7866770,8487462,8982519,9447333,10027671,10594557,11170867,11533441,12059972,12501293,13000921,13545905,14177999,14496050,14864620,15296990,15554763,15960231,16240221,16713450,17147940,17679425,18017635,18184633,18463885,18854172,19318352,19711659,19865437,20031358,20227373,20444520,20648214,20654709,20831501,21136677,21147352,21283789,21406774,21516308,21525371,21562586,21462392,21557500,21460821,21532789,21548162,21577806,21566276,21490470,21426890,21375005,21215032,21215443,21123203,21017513,20862020,20662038,20393782,20234285,20061337,19874937,19675086,19461783,19235029,18939081,18843238,18402074,18049630,17755618,17599937,17345965,17030074
44,549440,1433171,2220575,3015008,3844846,4574629,5235586,5876363,6661731,7276951,7879391,8459546,8912082,9388735,9940059,10478604,11149311,11786453,12286661,12810394,13394357,13856228,14305320,14741633,15165167,15540809,15833426,16218623,16478313,16837951,17184811,17518891,17840193,18148715,18273120,18448509,18897299,19154705,19236105,19467953,19687023,19889281,19929566,20191618,20248575,20465290,20536615,20588242,20725751,20829809,20921088,20825497,20891218,20944160,20945277,20917884,20788183,20862490,20851536,20827804,20785337,20585657,20490573,20475189,20512345,20238930,20219574,20001395,19862651,19599877,19404116,19320205,18978444,18840313,18624895,18348778,18052710,17798955,17547196,17329811,17145257,16840385,16601472
45,794784,1566218,2153715,2770520,3395761,4116762,4718473,5389928,5977906,6489377,7001455,7629012,8036025,8580749,9020856,9516678,10000736,10390763,10904387,11218372,11499645,11924876,12316030,12717731,12998553,13386990,13713755,14068394,14411268,14701010,15027609,15325223,15486819,15723835,16143950,16328019,16636353,16873340,17228923,17597133,17956621,18151811,18377440,18411683,18566313,18824495,19063519,19334467,19459011,19639546,19875534,19889224,20047154,19956545,19854621,19988668,20002114,19890021,19770155,19896125,19862510,19833475,19794164,19785521,19704845,19589239,19515620,19528761,19377986,19396301,19245033,19081999,18858920,18796016,18757389,18547295,18311726,18211694,17966135,17778998,17578760,17203319,17004711
46,558367,1185935,1736908,2365286,2947690,3382292,3942777,4472289,5010856,5538464,6105919,6704744,7046924,7414159,8009398,8509064,8959957,9547085,9976060,10394076,10853187,11292769,11783541,12157719,12396416,12819894,13013239,13312990,13632373,13911467,14208931,14495436,14770982,15035569,15226331,15347429,15579138,15852334,16062125,16180678,16462265,16574268,16641108,16796102,16892315,17122234,17244351,17355508,17455707,17420320,17453121,17527910,17584271,17629674,17664117,17642314,17667978,17669543,17660150,17775139,17743827,17850207,17749262,17558969,17519532,17290614,17193547,17085520,16966534,16761379,16494977,16336619,16036886,16001156,15816415,15708021,15643943,15449874,15221296,15005517,14617638,14246276,13973861
47,731679,1335658,1986571,2569034,3191677,3696397,4281708,4839531,5368205,5886121,6393279,6951995,7457231,7932116,8379403,8832772,9298730,9847685,10268780,10679117,11062810,11451631,11829694,12197000,12553547,12895067,13230098,13514919,13828434,14096589,14388589,14780723,15120150,15269516,15556133,15645620,15914586,16125741,16340978,16571040,16755461,16900555,16916996,17108831,17250221,17380852,17500726,17609842,17642141,17713564,17652609,17718693,17774020,17818588,17782730,17805783,17818078,17733671,17851542,17975049,18042408,18000913,17979994,17916983,17766538,17668999,17711641,17526464,17453827,17326269,17199624,17190252,17161400,17017594,16812204,16629717,16574325,16251287,16026908,15689272,15312054,15168422,14901011
48,696900,1264522,1937118,2615110,3252078,3776353,4350894,4898247,5466674,5992195,6506800,6919188,7565485,8080572,8454950,8837604,9286714,9625716,9996469,10412831,10967818,11365718,11889211,12261910,12479085,12820234,13256007,13585042,14019937,14407426,14549976,14872199,15146656,15394146,15594042,15835750,16066543,16338065,16506598,16704643,16891772,17021325,17186623,17222114,17262339,17528327,17768700,17856505,17834066,17922952,17991463,18155532,18211671,18280179,18314486,18436409,18448885,18454515,18409222,18385325,18354136,18374028,18361052,18367714,18371900,18229201,18132518,18117717,17999202,17869771,17729424,17481397,17319218,17101215,16914082,16821179,16479979,16333654,16079186,15811930,15682164,15499131,15227794
49,695749,1297368,1888272,2323801,2955243,3469233,4075999,4613323,5115289,5598027,6103203,6597664,6973648,7446678,7941156,8392754,8936609,9461478,10016492,10425226,10709177,10998567,11295140,11612625,11824643,12044803,12378526,12599147,12911438,13269424,13560283,13966345,14235773,14633025,14774228,14946171,15172736,15388584,15678825,15985681,16169382,16342367,16401853,16427152,16421338,16558355,16677760,16688852,16765259,16852516,16929058,16922520,16977630,16934632,16968310,16860359,16995480,16997011,16996631,17117461,17210072,17139548,17237380,17283966,17121149,16938517,16749675,16631300,16514726,16387667,16354477,16205986,16046779,15916395,15737443,15644387,15436585,15223798,15000296,14731645,14564579,14308929,14042563
50,625788,1225652,1967777,2465091,2965486,3585245,4041607,4519747,5057925,5693764,6244209,6875032,7334040,7943144,8415613,8994863,9445430,9985751,10414416,10832129,11238891,11494375,11778670,12152578,12515535,12902793,13400111,13852875,14172027,14615196,14912445,15220241,15595417,15859812,16164534,16407027,16768958,16989548,17207722,17406409,17646420,17978075,18128558,18283440,18489800,18696206,18763475,18840405,19000834,19030088,19076488,19143760,19200081,19092895,19127313,19276140,19381339,19382903,19516961,19588251,19651385,19609145,19431242,19367099,19443981,19357936,19260938,19152990,19034090,18779261,18569021,18417268,18254563,18063027,17970321,17774762,17488748,17271287,16918544,16633427,16534704,16422771,16026496
51,630570,1281870,1890370,2487835,3197107,3737841,4302201,4855525,5397815,5929070,6358013,6884290,7382440,7785226,8269368,8734413,9127959,9557031,10096079,10493652,10755591,11154426,11542227,11918992,12284722,12770900,13114560,13447186,13647325,14094598,14353684,14680450,14969878,15344761,15584485,15851893,16069454,16291730,16568769,16768975,16895101,17182676,17222364,17289021,17382002,17515998,17514605,17620271,17637457,17611857,17690678,17764901,17848875,17894592,17929273,17855772,17868384,17903616,18040436,18072134,18040606,17970866,17856619,17800342,17724673,17483182,17326371,17164878,17045070,16914226,16801453,16675481,16499333,16470123,16284105,16061334,15920622,15675469,15445311,15147353,14874121,14610858,14451233
52,637274,1240682,1833342,2282292,2787613,3348030,3897699,4346501,4800869,5318295,5824973,6320904,6903470,7357026,7877799,8355265,8861351,9292795,9592628,10117508,10412892,10736640,11254056,11573009,11969785,12432276,12874844,13109967,13423186,13681876,13836699,13965647,14269370,14640403,15029032,15222792,15388441,15604931,15759227,16098603,16282850,16589967,16752718,17040944,17050312,17146267,17405265,17514278,17658090,17875076,17951846,18017868,18006904,17945380,17979159,17938510,18065934,17957097,17947884,17927924,17963976,18006026,17955703,17904555,17917761,17924077,17828883,17586646,17443092,17360898,17222713,17073780,16809841,16639413,16458237,16152189,15949517,15582570,15400002,15314543,15177537,14924864,14716287
53,602727,1194906,1893449,2503388,3166590,3755442,4294882,4823775,5342120,5849918,6245046,6659556,7207008,7672614,8090774,8535285,8843355,9181994,9624782,9890637,10282409,10809039,11181494,11541623,11817957,12257502,12585988,13024815,13332206,13629049,13915344,14191092,14315879,14493907,14766259,15098167,15321176,15386182,15641580,15934684,16115502,16205845,16494735,16556877,16812416,17040985,17263144,17370128,17466564,17426389,17501729,17566523,17549188,17592886,17537496,17439765,17451820,17318696,17309655,17331454,17403796,17363111,17395568,17333789,17336862,17253987,17160565,17036617,16989265,16993175,17006569,16860922,16704213,16536957,16418278,16151353,16046852,15795809,15575814,15345270,15180513,14821637,14649518
54,677932,1236008,1784143,2183629,2618491,3136805,3645179,4070848,4493129,4971682,5408072,5866744,6315477,6678409,7107262,7554443,8101464,8622831,8963190,9342341,9648534,10007805,10450791,10883023,11212472,11531981,11942620,12146329,12576524,12856271,13231336,13419021,13728173,13857907,14087953,14222209,14432375,14601585,14791870,14891915,15173208,15472840,15709997,15768874,15976279,15956976,16173658,16378760,16358813,16528047,16599049,16660110,16711232,16877393,16879347,16796319,16685913,16673276,16664756,16578318,16659335,16584517,16452597,16404478,16427945,16349843,16368143,16330747,16123823,16026533,15871173,15623123,15475439,15241754,15196051,15018546,14755138,14644826,14413321,14135521,13863277,13699827,13332911
55,613005,1215283,1675677,2256499,2826594,3385961,3975896,4513808,5040992,5449555,6061594,6556595,7082097,7595252,8058070,8651360,9030800,9536217,9956125,10365306,10840238,11194558,11555118,11880570,12089088,12433904,12767991,13091351,13498441,13818689,14109866,14390316,14550904,14774541,15022808,15171614,15366956,15732956,15950523,16145152,16365408,16538582,16690220,16841939,16982930,17035951,17139022,17384017,17525467,17486574,17563200,17590440,17719196,17631083,17664798,17703740,17716000,17717533,17708338,17793820,17842730,17777581,17725476,17625263,17573430,17386051,17378319,17233488,17117017,17000620,16904790,16632744,16473363,16303254,16155010,15836111,15639099,15426079,15202333,14923073,14722480,14489553,14221309
56,601576,1192625,1773147,2324502,2999260,3442106,3980517,4621708,4993879,5500707,6072668,6665217,7255364,7720082,8174273,8617935,9123963,9546570,9942116,10448582,10839606,11323673,11625979,11993733,12464794,12803181,13131040,13566481,13755335,14079904,14476259,14657291,15062930,15254754,15388622,15699862,16028242,16240298,16498344,16763172,16868872,16930925,17090342,17216965,17355328,17603261,17720569,17788567,17809689,17957293,18129578,18194248,18355951,18531848,18686455,18709014,18777477,18778980,18769957,18641467,18611389,18449586,18398452,18376087,18433889,18351172,18406272,18360508,18222612,18097785,18071587,17928789,17807578,17663282,17485817,17297824,17099304,16990536,16754425,16454114,16164113,15901415,15613950
57,723614,1330087,1801176,2360341,2909178,3302235,3830418,4494164,4870646,5319200,5881780,6447523,6913740,7464552,8050641,8399770,8824676,9192140,9596391,10017379,10400975,10774244,11062849,11438230,11892740,12113589,12320007,12631310,13042585,13333232,13598323,13868316,14127981,14248062,14523675,14887641,15231156,15464869,15644631,15731872,16048714,16210564,16366954,16519147,16730217,16926492,17041571,17146322,17240746,17355518,17497142,17532519,17617927,17660712,17676612,17602014,17613817,17636925,17628073,17494666,17494313,17367039,17316876,17305630,17370990,17207153,17189386,17020150,17035059,16944073,16811289,16580182,16525114,16495986,16318778,16134357,15842604,15563038,15329922,15104190,14868131,14579566,14322851
58,599199,1252509,1830736,2398477,2901676,3571112,4116636,4568806,5084117,5705454,6199793,6683646,7157014,7562015,7869631,8311540,8742963,9118600,9529051,10007970,10291189,10736131,11104639,11462660,11788819,12211614,12538177,12723870,13061587,13271311,13555930,13830064,14093712,14383864,14650350,14882539,15104243,15318921,15372589,15464924,15647189,15686055,15844843,15993145,16138855,16227470,16462964,16615853,16844984,16939515,16982637,16897676,16829253,16872695,16969379,16991849,16930034,17020220,17107536,17088062,16961866,16801871,16750939,16689521,16617617,16535227,16442351,16472137,16264785,16128717,15875119,15845410,15680924,15468892,15271504,15222354,14893858,14579144,14499179,14392512,14136317,13898102,13744451
59,587771,1165255,1719951,2308674,2828710,3365051,3944419,4460188,4965670,5362485,5847396,6338251,6814093,7268146,7609158,7937241,8382978,8684588,9014677,9439416,9821466,10193231,10579412,10930605,11271512,11706278,12026613,12451144,12798419,12954076,13205748,13360784,13619403,13745230,13934580,14162341,14406804,14613993,14810896,15124077,15300408,15358232,15513991,15654599,15789786,15815122,15929738,15943821,16037865,16027073,16082684,16189359,16242258,16188266,16220594,16242635,16208860,16348179,16339362,16320260,16171966,16126326,16186142,16125895,15918159,15837340,15746236,15647745,15536069,15273997,15280632,15113025,14897616,14635918,14417872,14159161,13861626,13696626,13431018,13352746,13117638,12872244,12541200
60,519046,1111337,1612216,2120299,2680261,3153890,3711744,4047436,4527732,4965028,5393241,5829628,6204396,6631655,7023535,7500821,7868110,8172585,8592188,8940780,9197308,9525605,9844818,10229967,10531014,10794369,11077249,11351045,11640053,11895683,12142230,12379693,12608073,12935864,13146077,13347207,13440664,13623627,13797508,13835373,13991087,14072554,14305378,14499005,14618386,14683436,14784650,14974379,14994443,14992613,15057494,15006862,15053576,14992734,15021282,15062534,15154066,15281994,15274209,15330087,15304134,15345660,15301541,15344670,15411876,15340508,15367793,15237229,15138611,14908367,14791582,14736383,14518793,14462291,14179526,14012742,13841457,13661089,13471637,13273102,12944463,12613492,12387707
61,384077,804701,1200826,1631313,1933902,2334107,2717270,3092942,3461122,3821809,4109765,4455468,4778995,5010386,5368392,5609564,5917808,6146723,6373171,6658939,6894269,7145021,7325236,7581035,7871680,8158415,8384593,8610424,8832224,9125416,9348969,9566049,9754420,9935299,10108686,10224103,10431237,10556767,10599944,10804792,11016394,11124852,11327226,11433185,11456501,11547476,11555303,11631293,11805162,11923933,12074967,12083222,12121752,12115520,12139067,12116566,12125128,12130777,12124355,12072646,11995415,11966518,11856148,11761920,11710546,11557770,11506445,11355910,11380025,11291191,11194865,11091047,10979737,10795540,10569221,10435435,10227112,10049203,9892941,9809927,9709680,9526692,9340462
62,416687,757125,1159228,1523559,1952959,2389058,2761993,3093434,3503911,3829064,4258593,4661139,4990322,5312213,5624848,6023678,6323693,6535723,6821154,6998945,7334154,7555895,7812158,8164118,8499107,8641659,8822006,9121900,9352474,9570728,9672420,9863055,10046397,10138680,10307438,10433437,10535065,10681947,10821538,10929581,10969689,11105806,11273871,11282380,11397056,11573995,11655249,11735720,11704062,11712921,11765007,11778261,11895527,12007945,12129408,12148917,12077997,12079039,12050175,11970633,11859389,11731934,11696515,11653805,11693475,11601714,11526884,11404113,11392847,11281003,11240848,11139801,10949198,10833567,10689741,10559526,10453727,10233328,10081238,9921855,9723768,9547237,9390142
63,310557,773792,1164867,1548850,1909246,2279045,2641751,2942592,3291114,3544444,3977747,4304993,4533217,4846280,5131323,5445308,5737094,6088251,6308352,6624273,6887691,7117089,7440740,7682882,7917932,8145890,8366756,8580531,8779901,8979491,9159879,9386606,9564920,9670379,9900013,10061136,10211082,10299857,10529654,10741544,10962486,11099001,11206395,11347724,11394153,11480270,11636461,11749148,11907634,12039565,12077345,12152522,12121975,12151356,12173645,12207310,12271292,12192962,12286030,12244372,12137969,12110614,12028833,11956455,11962030,11906307,11762926,11783816,11677483,11550312,11459129,11309008,11203641,11091182,10915630,10879938,10810684,10574045,10370739,10215727,10002030,9859140,9776510
64,334321,659427,980582,1295914,1609479,1913163,2235070,2511003,2720651,3001038,3250944,3552762,3819520,4076611,4387599,4586451,4767646,4962629,5190600,5468014,5619633,5830131,5996954,6276529,6403417,6632901,6814279,7014776,7202992,7371886,7529968,7756731,7903164,8020576,8104651,8233613,8330330,8438359,8530887,8636552,8810208,8904225,9000345,9082714,9159259,9310529,9424301,9424252,9465409,9493860,9535461,9600151,9630104,9702341,9720645,9733126,9739782,9719808,9714816,9704000,9687360,9665120,9673287,9584991,9545054,9499294,9477876,9420467,9396406,9327349,9194254,9096993,8930511,8792655,8763623,8641487,8531662,8478906,8357432,8172778,7992975,7866879,7641958
65,342247,763832,1182451,1650888,2054324,2555935,2944188,3428531,3801601,4179947,4450348,4782095,5124799,5459912,5787432,6107362,6501754,6711498,7006199,7319399,7707336,7987239,8254028,8414085,8665691,8979808,9145490,9273452,9468310,9681957,9888013,10022686,10141091,10334645,10615467,10710434,10808605,10866104,11011428,11149160,11279301,11386486,11407364,11496876,11511625,11603808,11778032,11855032,12032084,12093901,12148126,12212035,12180362,12103508,12127368,12143635,12243193,12244278,12282864,12268766,12247076,12279290,12319513,12275049,12222992,12228059,12158106,12083275,12000852,11910838,11813233,11753221,11640433,11492229,11364257,11135835,10992680,10887503,10729165,10645168,10417990,10345161,10156457
66,427926,842909,1147610,1523882,1904458,2307442,2730848,3104927,3468169,3824019,4259304,4600370,4837102,5252241,5510909,5822410,6126519,6423236,6712562,6955086,7203971,7501761,7791620,8116401,8361378,8598963,8829157,9100630,9316041,9524060,9825031,9916280,10102125,10280578,10545847,10709517,10865795,11065750,11207245,11341349,11512337,11631657,11791696,11896636,12049801,12130884,12151362,12226333,12293913,12441736,12494533,12539938,12546580,12600128,12623359,12599754,12693087,12623720,12617385,12513627,12508020,12525385,12489483,12396995,12286766,12142767,12113260,12116273,12058571,11946278,11824049,11757274,11673327,11534264,11409664,11277672,11138289,11028529,10970723,10821057,10647363,10372259,10188670
67,478889,981817,1555136,2004391,2449757,2886743,3324593,3664179,4133947,4635747,5030830,5536539,5893164,6297195,6557307,6910487,7255287,7675072,8003111,8322769,8702595,8891388,9241708,9527843,9701964,9971339,10232333,10484947,10752316,10997338,11224810,11329882,11506440,11731689,12005546,12191115,12368304,12616059,12875440,13027487,13181543,13367337,13450276,13568800,13678945,13780709,13826966,13972188,14048811,14078011,14137872,14204897,14247997,14243052,14269391,14309595,14401450,14412904,14354870,14339307,14308469,14365857,14325151,14164487,14041941,14056706,13982479,13935661,13937081,13876456,13660479,13526715,13434600,13301709,13160437,12996468,12838435,12612640,12467521,12193330,11886057,11671668,11498804
68,417807,877086,1410261,1843925,2206604,2633161,2937780,3409314,3746539,4031420,4342173,4732087,5051666,5488003,5850858,6156427,6492998,6821389,7070873,7345966,7653262,7975630,8343932,8715183,8934785,9197731,9361182,9512295,9720523,9837105,10165223,10379086,10599465,10834558,11023879,11205020,11284288,11340370,11496969,11645388,11771702,11885424,12009300,12240756,12348272,12411876,12405214,12435730,12510524,12534640,12703852,12821075,12746580,12780471,12817311,12748159,12757508,12684604,12634951,12619759,12671824,12551947,12563598,12521814,12465719,12321599,12249143,12085181,12056670,11901256,11742205,11578996,11457456,11327736,11189835,10935370,10781108,10618665,10459669,10188654,9941726,9746561,9618645
69,331757,704426,1056174,1397867,1764166,2119914,2360117,2679970,2909233,3216328,3517045,3721297,3988733,4270313,4545515,4794749,5086925,5342990,5592677,5835984,6019990,6334915,6601931,6819723,7031136,7310589,7509245,7701521,7887419,8066938,8270523,8437284,8543991,8744540,8945974,9067400,9261682,9390170,9458640,9603796,9713148,9791587,9888180,9914230,10040143,10117600,10265038,10298852,10284735,10336677,10294410,10391814,10342769,10369196,10324254,10337923,10434275,10435187,10413364,10443737,10360367,10335763,10304780,10267418,10250707,10210261,10236665,10173788,10030577,9968941,9886927,9759443,9664672,9589367,9481838,9336912,9216625,9095280,8962236,8866450,8699752,8582007,8496458
70,264305,679456,942033,1255192,1569191,1877281,2165414,2461687,2752052,3074829,3412206,3684845,3994306,4333940,4588853,4837858,5081602,5332442,5548628,5773998,5929989,6143542,6351187,6596240,6781579,6971497,7157435,7399246,7515432,7644270,7839274,8029725,8212526,8308073,8516469,8591107,8692626,8732040,8850136,8929449,9030739,9118193,9207666,9291230,9432098,9519603,9651455,9711385,9765406,9813519,9840154,9903743,9934130,9958609,9996000,10008661,10015414,10016258,10000404,9936760,9924490,9863658,9834959,9800351,9759835,9639943,9621660,9574317,9510166,9440107,9396733,9377268,9250913,9138753,9016170,8836370,8666976,8474154,8350918,8191636,8056583,7909236,7762366
71,176348,364401,611536,815590,1059513,1242348,1435095,1585074,1770283,1951724,2129396,2269363,2478401,2644766,2811516,2970344,3106131,3257422,3404943,3548696,3737352,3825765,3932219,4060897,4210033,4331173,4448544,4589793,4706262,4812327,4868247,5010812,5158874,5267443,5377184,5460636,5540319,5589868,5662013,5730390,5785604,5885192,5994711,6054982,6104515,6146412,6179198,6217425,6251882,6285272,6312192,6385695,6362883,6397466,6409311,6417387,6455568,6485957,6482727,6439465,6417251,6410235,6339952,6286337,6260494,6258986,6225605,6137293,6096374,5999591,5951135,5861521,5804732,5714457,5619355,5514461,5443393,5403960,5332224,5282732,5175289,5104512,5026304
72,179122,378218,551071,720789,930824,1076280,1236594,1403260,1583359,1734269,1886899,2007477,2113761,2284997,2420234,2553369,2668440,2794273,2900554,3020118,3136547,3220689,3370160,3454958,3601613,3702369,3769390,3903475,3982305,4070523,4143720,4225668,4304482,4402519,4491444,4583385,4668012,4722796,4740624,4762987,4816724,4849882,4871224,4952626,5009718,5004372,5063560,5084472,5131263,5156788,5213841,5233097,5249479,5292408,5272930,5288684,5268864,5258747,5256060,5217581,5208625,5240125,5224900,5206229,5215712,5195131,5192228,5201773,5194945,5120326,5071458,5070217,5034825,5018862,4966021,4923751,4856897,4781512,4721515,4653001,4550864,4476081,4398163
73,77853,194006,270182,357197,446317,533759,638712,706475,788887,859988,918766,988050,1062376,1136403,1232463,1317576,1369511,1436830,1492616,1537922,1611671,1672282,1731216,1772641,1828221,1896038,1957047,1997312,2055543,2105612,2151130,2211183,2256730,2307482,2344149,2381282,2416738,2456595,2488697,2519123,2556407,2583478,2620533,2653563,2668530,2694385,2713072,2750170,2773081,2786736,2798715,2815670,2824295,2832600,2831932,2835525,2852312,2841293,2837932,2821224,2812231,2805763,2813432,2808146,2784282,2775464,2753246,2713177,2694970,2665335,2643774,2620536,2617442,2590850,2562580,2532634,2501011,2475937,2440960,2400503,2374947,2320238,2293946
74,193431,425360,621489,823539,988805,1133854,1306975,1476710,1643061,1773738,1915528,2099749,2252560,2424264,2570304,2748735,2927171,3064706,3243263,3372378,3506986,3671750,3786350,3908861,3997162,4105967,4258927,4386278,4533097,4676427,4768307,4856801,4968277,5050002,5128341,5195892,5287300,5355484,5420284,5463463,5521492,5614991,5640694,5688568,5733057,5774161,5811880,5846214,5877163,5914290,5984239,6005032,6053917,6030164,5997687,6023285,5999239,6011943,6009042,6024417,6044393,6031337,5973336,5908647,5885435,5894789,5864807,5793764,5764521,5763518,5719996,5673089,5595176,5540486,5529473,5497433,5433601,5382158,5311555,5251756,5174384,5089616,4995144
75,182003,320883,505353,722751,878337,1074186,1282290,1464559,1614242,1762868,1882946,1988103,2131885,2316943,2454355,2575988,2666734,2794591,2919263,3043411,3183917,3281278,3393209,3501956,3607517,3737363,3836554,3888963,3952046,4055203,4165936,4249202,4329283,4402970,4476681,4561514,4628855,4693011,4766982,4853178,4907779,4926580,4974811,5019857,5051356,5090032,5125522,5157828,5165118,5172547,5163802,5165790,5145197,5178355,5216846,5256741,5260381,5292298,5284352,5256834,5262829,5250544,5245286,5226631,5210322,5185297,5169507,5138112,5118591,5080825,5039875,4974266,4926945,4876439,4777268,4728969,4668908,4605662,4552398,4505328,4417129,4341143,4294470
76,169557,355055,518678,679333,837021,954628,1106381,1254392,1442492,1566706,1740841,1892451,2043663,2174646,2293369,2410835,2532916,2646213,2727179,2869963,3019625,3126870,3231147,3332458,3430801,3494210,3586618,3661379,3784594,3845854,3926394,4037461,4121768,4193406,4261195,4307172,4378675,4441982,4460114,4496020,4524195,4610051,4635818,4689688,4762608,4791116,4792325,4828078,4883457,4907619,4948852,4966630,5004322,5016614,5020665,5052474,5029759,5030183,5027640,5013607,4970561,4917478,4863319,4850859,4862881,4852599,4835948,4806699,4815154,4793437,4736436,4719777,4675692,4665513,4615494,4538197,4482243,4423322,4338245,4247133,4154235,4044673,3970915
77,46245,96653,138376,182193,234408,285143,323503,366559,402270,441231,479384,516727,549009,591819,625261,659367,701136,733623,765301,805625,835684,875456,911159,938790,955730,980290,1008226,1041676,1065262,1089951,1100482,1121639,1141987,1167175,1185905,1195814,1224154,1240456,1255948,1270631,1281168,1294232,1315420,1326866,1348392,1350707,1353113,1361121,1361964,1363474,1369255,1373963,1386602,1398301,1394828,1396562,1393415,1390953,1379981,1378478,1383489,1380368,1376437,1377813,1378611,1372252,1360202,1344078,1335292,1331689,1312934,1301720,1293302,1272559,1258917,1244465,1229204,1213134,1197587,1176577,1164920,1138295,1118179
78,41750,77504,111102,139298,171677,203448,228448,258999,283346,312679,341403,374697,397408,429795,453385,473224,498292,519143,538533,565763,588394,610416,635874,656677,676870,696455,719849,738215,755971,768688,792618,816933,824558,838899,857859,879733,893801,903329,909519,921672,938045,947881,957107,965724,973732,981721,988510,999609,1005180,1018810,1019506,1022470,1025603,1035379,1037294,1038599,1035609,1028380,1024502,1023371,1021630,1025150,1027443,1023874,1019288,1014500,1009104,1008964,1002349,995124,987291,977484,974320,965032,960399,943888,932399,927228,914030,899265,885628,868300,859964
79,-54027,-106001,-169909,-226067,-273654,-333474,-406270,-464383,-521337,-585289,-625490,-668697,-713256,-767551,-815050,-869280,-925774,-972298,-1017663,-1048377,-1082819,-1124707,-1173897,-1227678,-1276743,-1313995,-1341289,-1383929,-1426856,-1459472,-1490929,-1525281,-1565496,-1593476,-1613135,-1638798,-1673998,-1693905,-1723590,-1744617,-1764485,-1783194,-1800743,-1817134,-1822903,-1836976,-1844517,-1866211,-1884044,-1893481,-1911410,-1904897,-1910857,-1915658,-1919301,-1922806,-1930113,-1946608,-1945614,-1940857,-1931283,-1926813,-1935420,-1944413,-1936466,-1914858,-1911189,-1899765,-1877746,-1873066,-1858166,-1850011,-1847585,-1829207,-1809671,-1799507,-1770365,-1762875,-1724075,-1698743,-1672253,-1640487,-1613431
80,-71071,-129603,-187093,-243541,-298945,-354007,-407326,-469713,-508788,-558980,-608130,-668517,-730401,-771086,-812911,-856847,-911398,-953250,-994058,-1048554,-1081383,-1133069,-1178198,-1224151,-1252272,-1299796,-1330875,-1373048,-1398535,-1427876,-1464458,-1491713,-1517926,-1543160,-1567288,-1592708,-1614750,-1630629,-1650586,-1663400,-1681272,-1699894,-1716296,-1731040,-1733892,-1746552,-1769991,-1780566,-1797209,-1796803,-1804250,-1818524,-1823886,-1828205,-1843820,-1858873,-1866674,-1866823,-1877993,-1876057,-1877161,-1866937,-1874368,-1879493,-1872344,-1859335,-1845687,-1835411,-1830753,-1818391,-1804987,-1784185,-1772342,-1760372,-1757427,-1749861,-1738125,-1717423,-1695678,-1662227,-1642841,-1615195,-1589280
81,-127571,-256037,-417714,-559066,-697807,-833937,-967430,-1108633,-1205597,-1331284,-1454360,-1574826,-1692681,-1794633,-1907267,-2025349,-2168218,-2255550,-2391479,-2491059,-2588028,-2649985,-2753671,-2842808,-2929335,-2978135,-3059440,-3114257,-3185196,-3258669,-3358607,-3425558,-3478026,-3535533,-3602898,-3660707,-3715905,-3755963,-3805939,-3853305,-3879601,-3955235,-3994768,-4031691,-4094648,-4148336,-4155908,-4175914,-4199783,-4205875,-4224523,-4240560,-4263595,-4247802,-4277834,-4283429,-4307852,-4308225,-4310297,-4310583,-4329462,-4328076,-4315396,-4324092,-4303179,-4272508,-4249385,-4223651,-4192485,-4161529,-4103012,-4038551,-3999763,-3934207,-3877172,-3855722,-3831636,-3779795,-3722658,-3665596,-3608827,-3518122,-3420206
