1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-543233,-520907,-471563,-341509,-319732,-298182,-221880,-275867,-315488,-325648,-338770,-396322,-376359,-445958,-426450,-445539,-384616,-365788,-347186,-399552,-374804,-333036,-209485,-192018,-174778,-157765,-98069,-152359,-209631,-155219,-235329,-235005,-219580,-177123,-243681,-335334,-325702,-411217,-397153,-309281,-183078,-169694,-129044,-116114,-50569,-88754,-76504,-64482,-157383,-123668,-122983,-13400,-21872,27530,111496,233216,196706,130340,249218,258518,266700,364282,415057,423451,515270,474086,481798,576485,638431,650719,577032,628275,560862,616113,622011,627682,723677,733666,738657,825322,806622,777652,804026
-476601,-535316,-616261,-593565,-473914,-339634,-297199,-169457,-201056,-179763,-78443,-57618,-105025,-84669,-64546,-122277,-102622,15573,62723,125374,141180,179802,174673,218268,232270,161305,244081,261162,279528,296141,421961,438106,533046,639955,664338,679548,694523,595577,599890,670298,684337,698142,711713,725051,643673,765069,777705,832960,845127,876862,930454,941920,856520,851978,755775,719159,832673,754541,863276,975355,984714,1079786,1017167,1117784,1126207,1134397,1142352,1082882,1120257,1077143,1163232,1124051,1130602,1136920,1062821,1030935,1036550,1041932,1088564,1143164,1147843,1137103,1141315
-469473,-445601,-445136,-377426,-449965,-427058,-404392,-284072,-336924,-314982,-293280,-285087,-253269,-177339,-263685,-148357,-244321,-202838,-105608,-114674,-205694,-94296,-46498,-27931,15754,136897,154740,65203,-20949,-3828,3662,82314,98710,195416,211331,220057,235490,233921,248871,167633,182100,196327,210312,196696,210199,281170,252000,264780,198155,210453,222509,234324,235585,246918,178370,198580,209190,301735,303156,313042,322687,275176,276017,176703,207036,263839,208167,238608,144285,138569,219307,278706,358739,312521,268064,283740,289527,200500,205805,172181,109129,113711,59536
-478491,-419238,-517271,-397761,-373926,-350341,-295900,-272810,-196936,-296498,-274153,-179112,-157264,-102212,-80861,-59758,54034,74640,94999,220562,362642,356748,418028,444254,463122,578008,478077,400375,449611,553540,570919,588050,604932,589690,715372,731510,822728,838369,737387,796614,811510,731604,753802,732960,817029,731795,721537,734696,725252,860886,873300,932084,944001,938586,860570,871520,844076,921932,915250,1002399,1053687,947690,1006109,1108316,1136715,1145404,1167259,1175452,1183397,1289866,1351391,1358591,1437882,1444585,1446131,1386748,1392707,1378026,1313983,1217205,1287471,1375456,1283100
-474459,-449173,-390880,-457517,-405769,-381504,-430888,-474961,-451462,-423425,-297489,-341512,-426849,-279723,-316296,-216077,-148117,-100286,-79342,-58653,-38220,-126574,-121494,-99671,-180642,-140220,-157617,-138972,-120582,-198469,-180590,-190670,-260166,-243053,-317550,-258729,-207660,-139123,-99134,-156530,-107161,-18869,-38587,-102073,-87770,-179277,-251019,-115048,-101766,-88740,-104167,-55832,65887,77891,-22167,-71259,-60020,-3569,-93436,-202110,-174753,-119596,-64553,-55103,-122204,-237269,-228585,-220156,-244753,-137040,-186544,-65615,-58463,8140,-107973,-150733,-144603,-138729,-176494,-175775,-170666,-165813,-271778
-473744,-439918,-372376,-346908,-321703,-282651,-302151,-257614,-233459,-209566,-75480,-62896,43922,136834,159414,181731,203786,308775,330305,312037,333041,444627,532016,552233,691499,816832,836261,855428,856444,821480,918000,885430,926764,892832,978514,995580,1012384,1028925,1045203,957372,985416,1000906,1124164,1020403,1088279,1102720,1134764,1121856,1135509,1021031,969558,982424,918373,930714,830126,796994,808546,719564,805572,899889,910391,1043199,978342,1101058,1110510,1104657,1113584,1241823,1284541,1254204,1358865,1445248,1452600,1452875,1372164,1407390,1456081,1547410,1553186,1558700,1563951,1505486,1510212
-473030,-446330,-419899,-402769,-331654,-306032,-158802,-18017,-57967,-33425,113363,137366,174566,217365,346720,342683,458879,481264,592726,723545,745121,682387,703423,846707,867204,937553,957510,842475,984723,1003872,1054250,1038786,1057125,1134311,1090019,1200737,1309929,1326920,1263137,1168251,1132867,1247059,1258187,1263439,1230399,1245232,1225427,1239721,1253745,1217003,1361330,1374545,1387491,1400166,1412573,1446349,1457325,1566319,1608594,1593909,1604697,1555732,1439718,1401559,1369134,1294456,1303625,1312526,1321156,1315667,1329796,1206237,1128052,1172467,1179479,1186222,1226541,1232744,1271039,1387520,1461932,1481743,1486597
-472316,-444908,-417778,-456557,-521846,-513792,-487768,-452885,-354359,-437945,-413029,-388390,-440166,-527932,-395176,-371644,-348389,-325412,-289614,-375414,-353267,-416937,-347782,-244335,-121937,-54449,-118255,-210914,-190981,-171325,-242425,-238994,-220169,-200061,-57910,-39915,-22198,-128567,-111403,-94682,-78071,-61737,-4554,11226,-52938,-37712,-22762,-42154,-109514,-95395,-211421,-197855,-204935,-90712,-46673,-34215,54701,66605,153206,164556,274928,405106,415626,425869,540256,543696,553109,502050,481235,489818,382650,390679,398430,405905,413103,527299,669686,637091,643182,637667,528982,638061,643045
-368404,-426280,-398450,-361068,-229854,-202875,-176180,-161434,-135307,-109464,-78663,-136374,-249515,-164562,-140139,-116001,-181321,-259149,-253966,-222664,-199945,-177510,-191620,-150187,-18875,2424,23439,-21863,-1416,-117766,-97887,-172846,-153535,-90220,6567,-104571,-86396,-168780,-179026,-102697,-177662,-99331,-79815,-63627,49596,59479,74814,89866,104633,179676,193875,207791,353908,367256,244310,313672,326168,468915,480842,526704,421477,317019,327810,382756,502131,569596,605443,544534,659124,529354,537873,546109,529974,631125,638509,513980,594411,475507,425393,308582,314261,319657,295619
-466064,-394078,-365547,-209616,-181667,-154010,-260615,-175566,-148782,-11209,-108685,-10119,117213,142541,167578,192324,149157,173320,325176,348757,474537,497536,377648,326141,348267,250068,271611,292864,210670,209581,304863,399299,309290,300581,410701,429624,439729,530839,443891,461650,479117,512691,409434,426029,460680,616515,632236,647666,572640,594052,747404,761669,684816,598867,694251,591056,603866,616384,628612,781046,760461,851488,862551,746054,758809,859301,874903,804743,674335,646408,743093,650691,658843,573346,580915,460521,326271,359451,387209,393323,399145,549694,554934
